Date,Rating,Title,Review
Date of travel: October 2019,40,all good,"Our flight was fine, going to Dallas we had a stop in San Jose, return trip was direct to Seattle. Only got to sit by my wife on the flight from San Jose to Dallas.But everything went as expected."
Date of travel: April 2019,50,The pilot sang to us before takeoff!,"Clean cabin, helpful friendly flight attendants. Captain kept us updated on what was going on (turbulence, why we were changing altitude, etc). Baggage goes free! Yay!  I like their check in policy-first come first serve and you pick your seat. Have flown Southwest numerous times and I know what to expect; has always been an outstanding experience."
Date of travel: November 2019,40,Weekend in Las Vegas,"On time, two free bags, pleasant staff/crew. Direct flight was a plus. It was a short flight of about 2 1/2 hours. Snacks and prompt beverage service"
Date of travel: October 2019,50,business as usual,"a great constant with Southwest airlines is once you know the drill things operate the same every time.  We experienced no hassles, no delays and the usual friendly staff at Southwest.  when possible this is our go to airline because of the dependability!"
Date of travel: November 2019,50,All airlines should be like Southwest,"The hard part in flying with Southwest is not the airline, but the endless construction at LaGuardia airport in Queens NY. After dropping a car rental at National Car rental, the lengthy ride from National's shuttle and transfer to a NYC shuttle bus  to the airport. Once through TSA, the wait and boarding was a breeze. Flight was uneventful, comfortable and quiet. I love SW for it's policies, suitcase allowance (2) and they don't nickel and dime you like all of their competitors"
Date of travel: May 2019,50,"I use Southwest often, one reason being no charge for your luggage","Having never flown to Sacramento I didn't know what to expect.  The flight was good,just under two hours.It was easy to find my way around the airport.  My ride to the hotel went smoothly.My trip was for my grand daughter's HS Graduation."
Date of travel: January 2019,20,"Terrible Customer Service, and ripped me off $300","I have never had such an awful customer service experience as I had with southwest. I used southwest gift cards to pay for a flight for my mom, and come to find out we had to pay $300 (that was paid for by the giftcards when we booked) at the airport. Customer service was no help simply stating that they couldn't accept them (even after we paid), and that it was ""okay"" because we could just pay the difference at the airport. The cattle call style boarding process is stressful and unnecessary - I especially don't like not knowing where I am going to be sitting. The actual seats were fine, and a little more comfortable than competitors. Southwest offers all the extras for free... which is nice, but ends up being a pricier ticket. Overall, though, I will never fly with them again."
Date of travel: July 2019,40,Flying to Chicago.,"I fly to Chicago at least one time a year to visit family.and visit some of the great reastruants in the city,and see some old friends that I grew up with,and talk about old times."
Date of travel: November 2019,50,Good airlines,"We mostly use Southwest due to the points that my wife and I have. Most flights are on time but as with all the other airlines they can have delays and/or cancellations. We travel with a motorized wheelchair for my wife, we’ve had no problems until this last flight. When we arrived at Fort Myers her chair was totally damaged (it’s value is over $2300.) The airlines took responsibility for the damage since it was inspected in Philadelphia by one of their staff. We are thankful that they have replaced it with a new one and have provided my wife with a loaner until her new chair arrives. Overall I like Southwest."
Date of travel: November 2019,40,SWA Houston to Denver,"We frequently fly Southwest for our family travel and always feel the flight is a good value.  One of the big pluses is the two bags fly free, this saves us $50-70 each leg.  Lots of people feel the no assigned seating is bad but most of the time we are able to select good seats that are not at the back of the plane or even single center seats.  We also find that SWA flight attendants are friendlier than most other airlines, on average."
Date of travel: November 2019,40,Turkey Travel,"Bag drop was uneventful, going through security pretty smooth, over all airport was good. Boarding flight smooth, drinks & snack fine, waiting on bags always a slight delay. Traveling during high season ok"
Date of travel: December 2019,50,Boston for the game,As usual the flight to and from Boston was very good. No delays. Early flights so almost every one was asleep. Can't say any more than service was very good.
Date of travel: December 2019,50,Southwest Flight,I always fly Southwest. I only wish I could upgrade to a first class situation. For my leg room. I enjoy the rewards program and how there are no black out periods.
Date of travel: July 2019,50,A great flight with great service!,We had a great experience with Southwest. Their employees were super friendly and helpful. We traveled with our dog and the staff at Southwest was super helpful in making our trip smooth. Plus we got 2 bags for FREE!!!!!
Date of travel: November 2019,50,Best price,You can receive the best price from BWI on Southwest. First BAGS  FLY FREE.  You can receive your boarding pass 24 hours in advance or pay extra to insure you receive a priority boarding place before most. Always great service a tht e gate and on board for the flight.
n/a,50,The Best Airline,"We love Southwest Airlines because they have great rates, 2 bags fly free, and the have exceptional service. They also have a great Rewards program. On a recent flight to Fort Lauderdale I booked 6 months out and then monitored the prices as we got closer to our departure. When I found our flight cheaper, I called SW and they made the adjustment (with no fee) and I was given a credit to use on a future flight. That is great customer service."
Date of travel: November 2019,50,great flight,"every time we fly southwest, we have never had a problem.  everyone is courteous & helpful.  in fact, every flight that we have been on has left on time or landed on time.  i would call that a good record."
Date of travel: October 2019,50,Great rates and great experience,"My wife and I flew home to visit family for a few days, we chose Southwest because on the days we were flying they were the cheapest. We will continue to fly them because we were very impressed with their service, friendliness and their price."
Date of travel: November 2019,50,Really Good Experience,I needed help with my disabled aunt to check in. Southwest employee jumped in and took care of us. We needed a new crew while stopped over in Oakland and that made us late to our final destination. Everybody got $100 voucher for another flight. I'm using that next week to go to Phoenix.
Date of travel: December 2019,50,December trip,"As usual, Southwest provided the expected perfect service.  No problems from start to finish!  Always my travel choice!"
Date of travel: November 2019,50,vacation,great flight going out. little bumpy coming back but that was due to clouds. we like flying southwest.
Date of travel: October 2019,50,Reliable service,"On time, pleasant and efficient ground and crew personnel. Southwest is often running late but they make the wait as comfortable as possible under the circumstances. The flight crew ia always friendly and efficient."
Date of travel: November 2019,50,The only airline for us!,"Southwest does not charge for bags which is a real plus for us. They also board in ""groups"" (A, B, C, etc.) so seat selection is more open and flexible than other airlines. They have a 24 hour online check in period. In order to get the best group, you will need to check in EXACTLY 24 hours before your flight. This is a little painful (especially if you forget). Like most airlines these days, their on-board service is horrible. A little bit to drink and something like a micro-bag of pretzels. Their in-fight entertainment is - of course - based on WiFi so it can be a little sketchy. Overall though, this is a great airline to fly!!"
Date of travel: December 2019,50,Direct flight from Louisville to Orlando,"Flight for family of 8 was on time with excellent service.  Southwest never disappoints me.  With young children along, it is always reassuring to know your flight will be on time."
Date of travel: December 2019,40,Short Time in the Air,"To enjoy your flight from Houston to New Orleans, be prepared. It is a short flight (less than an hour). Consider bringing your water, soft drink or coffee on-board. The in-flight service is very short. Have FUN in New Orleans!"
Date of travel: August 2019,50,Always a Pleasure,Outside of all the kids that be on these flights I always have a pleasant experience when flyinf with southwest.
Date of travel: April 2019,40,""" TRANSFARENCY  of South West Endorsed ""","For Asian tourists carrying extra check in baggage, South west airlines is the best option to travel within USA. They allow two check in bags and reschedulement of flight with no penalty. Of course one has to pay the fare difference if there is an increase. This is a great help to tourists to have flexibility for travel itenraries. Besides flight from Sacramento to Phoenix, we had taken flights from Austin to Scramento and Phoenix to Austin. All flights were on time. That was a great help to us as we were first time travellers within states of Texas, California and Arizona."
Date of travel: December 2019,50,"Good flight, good service","Southwest is my go-to airline when traveling to Chicago. Their non-stop flights are timed perfectly, and are almost always on time. Flight attendants are personable and helpful, which makes the flight much more pleasant."
Date of travel: December 2019,50,Southwest Airlines,Recently flew to ft Lauderdale from Pittsburgh. It was easy to book check in. It’s one of the few direct flights. Good customer service all around.
Date of travel: September 2019,50,Service and Relaxation,"Easing booking, comfortablity, service, and friendly smiles is what you get when you fly SW. also you some really fun and enjoyable staff on  your flight. SW is # one in my book. Good Job Gary and crew."
Date of travel: November 2019,50,Southwest to Aruba,"What a phenomenal trip!  I've never been crazy about flying without an assigned seat but the trip from FLL to Aruba was fast (only 2 1/2 hours), nonstop, pleasant atmosphere and on-time!!!!!"
Date of travel: November 2019,40,Almost perfect but not quite,"Southwest does a lot of things right. There's more legroom than Jet Blue where you can only be comfortable if you pay for it.The employees are always pleasant and sometimes downright funny. They are almost always on time or close to it.I know a lot of Southwest customers will agree with me that, because of their boarding policies, they have created a situation where many people ""need"" a wheelchair to board. Now, I don't mind the wait for people who legitimately have issues that require a wheelchair even if that issue is temporary. What I DO mind is the ""Miracle of Flight"" wherein half or more of those who used wheelchairs to get on the plane don't need them to get off. But, by reason of having gotten on first, they've gotten all the up front seats and can also be FIRST off.Many airlines have a policy that, if you get on in a wheelchair, you must wait until everyone else is off and take a chair as your exit mode of transportation. I don't mind having number A37 on line. The problem is that it's actually more like A90. Let's not forget that, if the person in the chair is traveling with someone, they can get on at the same time. If you do the math, 40 wheelchairs (I've seen as many as 44,) possibly 40 more people.If Southwest would only tighten up the rules, things would be much more pleasant on the boarding lines and we'd have to find another topic of conversation because this one's been beaten to death."
n/a,40,Southwest ORF to ATL Experience,"Grabbed a reasonably priced (for short notice, $268 + $15 for early bird check-in) online tic purchase to ATL (through BWI) to pick up a veh I purchased online. While ""open seating"" isn't for everyone, I find giving up that ""pro"" for a slightly cheaper ticket I don't mine. Plus, as airline employees go and the many challenges that can lead to not so ""user friendly"" interactions & customer experiences, I find the Southwest Airlines staff to be light-hearted, relaxed and at-ease conducting their jobs. Makes your travel experience less tense, especially with all the other things that can make for a stressful travel experience."
Date of travel: November 2019,40,Great airline,Have always used Southwest Airlines for previous travels.  Flights are on time.Staff was always friendly.  Planes have more leg room and seat space than other airlines.  Prices most of the time are excellent.
Date of travel: November 2019,50,Great flight and service,"Once again we used Southwest for a vacation flight.  This time to Aruba.  The service was great and all the Southwest employees were extremely professional.  Plenty of room in the seats, very clean and comfortable.  Will try to use Southwest for all of our travel needs."
Date of travel: November 2019,40,A few updates would be helpful,"Given the cost-benefir ratio, I will continue to fly SWA due to the number of flights offered and the discounts. However, I would like management to consider two issues.First, you currently have no GF option on snacks. I do bring my own, but have been very disappointed since you nixed the peanuts a couple of years ago. Perhaps a simple potato chip for those of us who cannot eat your pretzels or crackers? More importantly, I think it's time to reconsider the carry on allowance. The extra time taken for flight attendants or other passengers to place larger items in the bins for people who cannot do so themselves is excessive, but it is REALLY bad when disembarking. Honestly, maybe they should be required to check bags if they cannot place them in the overhead compartments themselves, like the rest of us do. I figure SW will sooner or later begin to charge for carry-ons, which would solve the problem. But until you do, please think about the inconvenience this causes to other passengers who need to deplane quickly."
Date of travel: November 2019,50,Great Non-Stop Flight!,"I was going home to Chicago after the Thanksgiving holiday and after having a very delayed flight in coming to Dallas because of weather, it was so nice that this flight was on time. In fact we were able to arrive early! Southwest people are always friendly and helpful. Being able to check bags free and have a carry on as well is wonderful. Southwest is the best!"
Date of travel: December 2019,50,Fabulous,"We flew our children in from all over the country for the holiday. Four out of six of them came in on Southwest Airlines. All we heard of on the news for days were delay after delay and cancelled flights. Our children all arrived on time, one even early than projected. Our flight back to RSW arrived half an hour early. Out of ten flights only one was delayed leaving on the busiest travel day of the year. We were informed immediately via text message and we were kept up to date on the flights status in real time. Thank you to Southwest for the services you provided that allowed our family to be together for the holiday. The staff is always great. The planes are always clean and delays are at a minimum."
Date of travel: November 2019,50,We always fly Southwest Airlines,"Wherever we fly to, we always fly Southwest Airlines.  Baggage is free, the plane is roomy, all the attendants are very helpful.  We have flown other airlines, and are never as pleased or comfortable as we have always been with Southwest."
Date of travel: December 2019,50,Hunting for warmer weather,Perfect flight as always .. flight attendants were efficient and very funny .. caught the attention of the passengers with their amusing but necessary instructions ..
Date of travel: September 2019,50,Great Airline,"Great airline, attendants and on time.  Attentive, funny a total pleasure to fly with Southwest.  I buy the early boarding so that I can chose my seat for what I enjoy and prefer when flying.   Plus I love the free drink tickets.  Can't beat that."
Date of travel: October 2019,50,flight oto Atlanta,Very good flight. On schedule. Check in was good.employees very very helpful. Leave time in Atlanta for train. fair amount of walk time and change of leave. Leave time to get to airport in Atlanta  due to traffic.
Date of travel: December 2019,40,First flight delayed by 40 minutes,I was surprised that our flight was delayed to offload fuel.  Was not a problem tome but to those with connecting flights
Date of travel: September 2019,50,Great Traveling Experience,"We had an early flight and things couldn't have gone smoother!  We arrived at the airport on time, the flight was not cancelled or delayed (yaaaay) and the ride was excellent!"
Date of travel: November 2019,50,Non stop makes the flight so much faster.,Most Southwest flights out of Spokane involve at least one stop on the way. Now they have two no Vegas non-stops each day leaving and arriving. We usually take the morning flight leaving about 6am and we take the return flight leaving Vegas about 9pm. This usually give us almost a full final day without having to spent another night. We also use the Lift service while there and avoid paying for a rental car or an airport shuttle.
Date of travel: October 2019,50,On time or quicker,We flew to Denver in late October. Southwest is almost always on time a d our trip was no exception. All personnel were friendly and efficient. We love Southwest.
Date of travel: November 2019,40,Good for taking check in bag free,We chose this Airline only for the reason that they allow one check in bag free where all other airlines in USA charge $30 per bag for travel. It was a five hour flight . No snacks but a cold drink / juice of your choice available with them with some chips and free water. It was full economy class flight. Everything was ontime.
Date of travel: December 2019,50,Mamaw Tim,"First leg of flight to Oakland was on an 800. Super roomy and attendants very friendly. From Oakland to LAX, on 727 and full flight, still extremely easy and friendly. Thanks to all.I always fly Southwest for comfortable and roomy seating."
Date of travel: February 2019,10,Not right,"I'd witness on a couple of separate occasions the ticket attendants in RI committing despicable acts of discrimination against Asians.  I'd filed a complain but as expected, I was ignored."
Date of travel: December 2019,30,"Crowded, Unorganized","Value for money is below par, dirty plane, old and smelly. Boarding and un boarding was mass chaos. We try to use AA or Delta, so we can fly First Class and have clean seats."
Date of travel: December 2019,40,Delay,"Generally love Southwest, but this flight was delayed for an hour due to a sensor in the bathroom. As the plane was readied for an hour before departure, why didn’t they realize this before?  The boarding was also really late, so unfortunately the delay caused the flight landing right in the midst of LA rush hour traffic. As the LAX airport has begun a new pick up system, the whole event was an awful experience.The flight crew, however were helpful and professional, as always."
Date of travel: August 2019,50,always friendly and accommodating service,Our flights were canceled due to a hurricane in the Gulf but the Southwest people did their best to get us to our destination.  Our luggage was misdirected and we did not receive it till the next day.  We were amply compensated for the inconvenience.  This was the only time we have had trouble with our flights on Southwest and it was due to a storm.
Date of travel: November 2019,40,Fly Away,"KC to Balt. via Minn./St. Paul. The flight was very good the pilots and flight attendants were the best. They simply took very good care of everyone if you needed help with wifi or request simply the whole can of juice, with ice. We really love to fly with Southwest. I'm on the fence with no assigned seats but, if you can check-in early within the 24 hrs prior to your flight your pretty much guaranteed a 'B-Group' seat or middle of the plane so it's all good. Carry-on plus 1-checked bag is free. I'd encourage anyone to fly Southwest."
Date of travel: October 2019,50,Mrs.,As usual you can count on Southwest Airlines. Fast friendly service plus they really cares for you. On time travel is important to customers. They try their very best to make your flight on time.
Date of travel: September 2019,30,South of Ok,"Southwest Airlines seems to be running on a different standard regarding quality.  The cleanliness of the planes, quality of internet and quality of service during flights seem to be going down.I have frequent challenges with the internet service, the movies available to watch via their app’ rarely changes.  I have been looking at the same movie option for 3 months.  They also serve your drinks before their dry pretzel snacks?!  Isn’t that backwards?I hope they get back to better quality soon because I fly with them about 45+ weeks a year."
Date of travel: November 2019,50,Short and Sweet on Southwest !,"Southwest Airlines is my favorite for domestic flights. Their planes are dependable and clean. The steward and stewardess staff is friendly and helpful. The pilots seem to be outstanding. My most recent flights were short ones: Sacramento to Los Angeles, and back. There were plenty of flights for my convenience. Check in was a breeze.Seating is first come- first served according to confirmation time. I was comfortable and safe."
Date of travel: December 2019,50,On time departure and early arrival,"I took the early morning (6:30 am) direct flight from Columbus to Atlanta.  The flight was perhaps 60% full.  Boarding was smooth.  We pushed back on time and were #1 for takeoff.  Weather made the flight a little bumpy on ascent and decent.  Cabin service was very good.  We arrived about 15 minutes early at the gate.  Cabin temperature was a little chilly.  Otherwise, it was a great flight."
Date of travel: October 2019,40,Fly Southwest wherever you can,"Southwest is the best discount airline for the fact you can check 2 pieces of luggage alone. The flight attendants and all the other staff are always courteous and will even help you if you are too shy to ask for help. The snacks are minimal, so don't expect a meal during the flight, but for the price it's the best."
Date of travel: November 2019,40,Ease of Boarding,"The Boarding system is rarely fast. You do have to pay extra for the convenience of early boarding, but is worth it, depending on your situation. For example if traveling with seniors or children. Same with the convenience of 2 free baggage. If your stay is for a longer time, like mine was is super convenient. The flight was comfortable and the crew very friendly. Yes it’s recomendable."
Date of travel: December 2019,50,Travelrestrepeat,"Love Southwest, friendly, free luggage for 2. Usually on time. Sometimes, funny staff. Able to change flight if needed. Usually meet friendly people on flight also."
Date of travel: November 2019,30,Southwest Airlines flight,Southwest was better than I expected. The open sitting wasn't bad as what other people have said. My experience was good I did the early bird and I feel that helped. The wifi wasn't working but other than that we had a good flight.
Date of travel: November 2019,50,Trip to New Orleans!,"Great flight, as always on Southwest, TWO bags fly free! Friendly staff! And New Orleans new airport is gorgeous and clean!"
Date of travel: October 2019,40,Great flight,My flight was on time and the crew were friendly and helpful and we arrived early in Nashville.My return flight was on time it went smoothly. Southwest is the best way to go!
Date of travel: June 2019,40,Southwest Airlines,"As far as I'm concerned, this is the only airline to book for travel.  Living on the coast we are limited to our incoming flights, but with a short drive to San Antonio or Houston you can save enormously on your flight.  Southwest has consistently been an exceptional airline for my travels with ontime flights and departures, polite flight attendants and service above others."
n/a,50,great airline,I have used southwest air to fly back and forth from Fort Lauderdale Florida to Puerto Vallarta Mexico a few times each year.  Southwest Air makes it easy because they do not charge for changes and give full refunds for a cancellation.  No charge for 2 checked bags and flight attendants that are very accommodating.
Date of travel: December 2019,50,Love Southwest!,"I am moving and am taking advantage of the 2 bags fly free! Also, I love that I always get a window seat and can reschedule my flight whenever I need!"
Date of travel: April 2019,50,Vaca,It has a very good experience..flight was on time..there was a long wait time as when we got ready to board another flight came in we had to wait for them to deplane.  Apart from that overall experience was good
Date of travel: October 2019,50,Always take Southwest when possible!,I always pick Southwest whenever possible. The package fees other airlines make could pay for your Southwest airfare!
Date of travel: December 2019,50,Another PERFECT flight to Vegas,"Another prefect flight, we had to listen to some SOCK MOUTH FROM RHODE ISLAND Talk about her $140k job, and her collage girls yap for a awhile. Then one of the serviceAttendance told them all to SHUT UP.,!.,Other than that. It was great"
n/a,30,Typical communication,"Standard service except this time I sat at the gate 3.5 hours early only to almost miss plane because they never announced gate change at the original gate!  You get what you pay for.  Then they acted like it was a big deal to ask for one of the cinnamon cookies that they called a ""breakfast"" item for early flights.  It was a 9:30 am flight!"
Date of travel: December 2019,50,Flight attendant was hilarious!,"One of the flight attendants was our entertainment on the flight.  Had everyone laughing and happy to be on a completely full flight. Very enjoyable!Southwest has the best flight attendants!   Of course, we took advantage of the 2 bags flying free...  on time both ways."
Date of travel: November 2019,50,Reasonable airline.,"SWA is a discount airline and you get what you pay for.  That being said they do offer great deals and don't charge for the first two checked bags.  The Stewards are always kind, helpful and will do just about anything for you.  I enjoy SWA and I feel it is worth it to pay a little extra to get a chance to board in the first wave of passengers."
Date of travel: December 2019,50,Southwest Airlines,"Southwest is always great. No charge for luggage, no nickel dimeing .They do however keep raising the price for early bird check in. The most flexible airline in business. I only fly SW between Columbus and Ft. Myers and they are my first choice  for any other trips I take."
Date of travel: November 2019,50,loved having no assigned seats,"Our son recommended.SWA for our trip. Because of our age, he also recommended we request assistance at the airports to avoid the long walks which we cannot do now. He also recommended we pay extra for early boarding and it was worth it as we were able to board without being rushed. We found staff to be friendly and helpful."
Date of travel: November 2019,50,Southwest is still my first choice,"Southwest is always my go to airline.  I have used others but Southwest is always the best all around value for my money.  No complaints here.  Tip:  If you have not used Southwest before, know that you should go online exactly 24 hours before your flight's departure time to reserve your spot in line in order to to ensure that you have your best choice in seating yourself."
Date of travel: October 2019,50,I Love Southwest Airlines,"I fly at least 3 times a year for vacation. During the last 10 years or so I would say I've flown Southwest probably 90 percent of the time. Always the best price, bags fly free and the staff are always friendly. Now that they go to Hawaii,  I'll will increase my time with them even more. Thanks Southwest for your excellent flights and care."
Date of travel: November 2019,10,Flight changed and no notification,"Imagine arriving to the airport 2 hours early for your flight and discovering that you are actually 2 hours late for your flight! Oh and I was not notified and you receive a lecture that you should have checked your flight but I paid extra because I knew that I would be in meetings all day and would not have to check in. So the choice was to wait 6 hours at the airport for a direct flight or take a series of flights and arrive the next day. I decided to fly to Orlando on a direct, rent a car and drive home so I could rest before all day meetings the next am. My compensation $50 that I had to pay for a seat and a refund of my early bird fee.Lesson learned-always check your flights and know that Southwest can change your flight without notifying you"
Date of travel: December 2019,50,Southwest Airlines Always Delivers,"This is my go to flight to visit my 89 year old mother and bring her back California for a visit.  The Southwest Airlines counter staff are always so helpful and respectful to my 89 year old mother.  Without their check-in and boarding assistance, I honestly don't know if I could do it on my own.  Thank you very much for your service."
Date of travel: November 2019,40,"Excuse me, I’d like to sit there",First of all I Boarded the flight nearly last because I didn’t know the game where you set your alarm 24 hours in advance so you can check in for a better boarding group #.  The topper was scanning those last available sears sandwiched between 2 people trying to avoid eye contact or wearing unfriendly scours. The most irritating were the folk who had stuff in the empty seats to ensure I’d keep moving. I have no patience for this foolishness. Just assign me a seat.
Date of travel: December 2019,50,Excellent service by and engaged crew,"I’ve flown with southwest for a while now, and I always find their flight service friendly, efficient, and fully engaged in supporting the passengers. Even when there is a bit of turbulence, the do their best to support the customers."
Date of travel: November 2019,50,Omaha to Cabo San Lucas,I love the airline attendants on SW.  They are all so much fun.  I don’t like how they let all the families go before anyone else.  We were in the A group but had to wait for families even though they were in groups C.  We barely got to sit together and  we were A33 And A34.
Date of travel: December 2019,50,Consistently Caring,"All staff very gracious, communicative, and considerate. Very reliable airline, very customer service oriented. Bag checking process is streamlined with kiosks, and so easy that many people check bags, leaving much overhead bin space available as well."
Date of travel: September 2019,50,The real friendly skies,Right from checkin at the gate to off loading everything is made as easy as possible. Their internet site is easy to use.  The baggage checkers can print tickets and the first two bags are free.  The line up for boarding makes it fast and easy.  I always buy the automatic check in to get a line assignment.  If you are in the A group you have a good seat.  All seats are the same but quite roomy.  Deplaning is as courteous as getting aboard was.  ALL staff is courteous.  I do not think they allow grouches in their midst. Points are easy to use and no blackouts.  Southwest is my pick whenever I fly.  I have used them almost exclusively since about 2012.
Date of travel: October 2019,50,picking up my marines at parris island CHS.,"I love this airline, they're the best, checked two bags for free.. flight crew were all awesome.. i always travel with these airline.."
Date of travel: October 2019,50,Southwest Airlines the Best,Love flying Southwest only airline that allows two checked in bags also a carryon bag plus if your a woman you can have a purse as well. The pilots and helpers are the best .
Date of travel: December 2019,50,Early Christmas trip,You pay for what you get.For me  South West Air has always been my go to airline. The boarding process may not be acceptable to all but it works for me.
Date of travel: December 2019,50,Trip to DC,Always great flight with Southwest. Staff helpful and friendly from airport staff to plane staff. Attendant very helpful with me purchasing a drink for me and my wife who was sitting in a different row.
Date of travel: November 2019,50,Decent airline for the price.,"I’ve had good experiences with Southwest. I don’t enjoy checking in 24 hours before a flight but everything else is decent. Free bags, seats are relatively comfortable and it’s possible to get a really cheap flight once in a while."
Date of travel: October 2019,50,Always a good flight,My family and I have never had a bad flight on southwest. Check In is always easy and fast.  Always great customer service from the ground crew and the flight crew.
Date of travel: December 2019,50,Southwest Airlines,Always enjoy flying SW. The flight attendants  are always nice and the seats are comfortable. I do wish they would start assigning seats.
Date of travel: November 2019,50,I LOVE SWA,"I have flown SWA almost exclusively for several years because I love their service. Of course, sometimes they will be late, but anytime they've been very late, they actually act like they're sorry and automatically compensate. I don't even need to call customer service (unlike other airlines I've had to deal with, especially the one who claims to be the ""friendly skies""). And being check-in 2 pieces of luggage free, as well as being able to change my plane tickets without any change penalties, and being able to bring a companion for every flight essentially free (since I fly them so much) definitely keeps me loyal! Although this particular flight didn't have them, sometimes I've been lucky and gotten cabin crew who perform a comedy routine for the safety thing at the beginning of the flight. And they are FUNNY! Also, they now have a big selection of in-flight movies and other entertainment even on short flights!"
Date of travel: September 2019,50,St. Louis to Phoenix,As always the loading went efficiently and the flight was on time.  The seats were comfortable and the service during the fight excellent.
Date of travel: November 2019,50,Great flt and 2 free checked in bags,"I traveled to Sedona AZ via Southwest Airlines on their ""wanna get away"" deals and the cost was very reasonable if you book in advance.  The best part is, the are one of the few left airlines that dont charge you fees for checked in luggage and get this...up to two bags!  Another thing is they serve complimentary beverages non alchoholic of course but they offer cocktails for a reasonable amount. Together with the free beverages they offer, it also comes with complimentary snacks like pretzels.  We took off on the scheduled time and landed on time as well."
Date of travel: December 2019,50,Before winter sets in vacation.,"This is my husband's fishing trip before winter sets in. Unfortunately winter started early this year. Pleasantly surprised our flight was on time and no delays. Southwest is my favoorite airline. Nice people, bags fly free and if you need to make a change they don't penalize you to death. Given the option I will always choose Southwest over any other airline."
Date of travel: November 2019,50,I love Southwest Airlines!,"Unlike United, Southwest staff is always friendly, kind and helpful. Great benefits regarding luggage, scheduling, we requested assistance for my mom and it was great! Free WiFi, snacks and drinks. I’m never flying with another airline to the US If Southwest is available."
Date of travel: December 2019,50,A Giving Kind of Season,"I missed my original flight and got to the airport just after my 2 hour window because there was extensive traffic on the way there. Lucky for me, I ran into the two nicest Southwest employees, Tamika (Customer Service) and André (Supervisor), who took care of me and put me on the next flight for no additional fee because of the traffic! For that, I would like to thank them and Southwest for accommodating me. Great customer services!"
Date of travel: November 2019,50,Mrs.,The flight was on time; the staff was courteous and efficient. The ability to connect to Southwest’s inflight WiFi made the trip more enjoyable.
Date of travel: November 2019,50,Interesting!,"We were pre-boarded this time, then all politely told we’d have to leave the plane as Buffalo was experiencing ice and freezing rain, and Southwest does not attempt to land in those conditions. Understandable! Luckily we were delayed only about an hour. Our subsequent flight was uneventful and we landed in chilly rain. Tampa was looking really good about then!"
Date of travel: May 2019,50,great customer service,"Southwest of course allows 2 checked bags per person, we were on a 45 min connecting flight and they still offered us drinks and a snack. Everything went very smoothly and was happy with the customer service. Spirit airlines lost one of our bags in Orlando earlier this year and we basically lost one day in Orlando."
Date of travel: November 2019,40,Short easy flight,"Very streamlined process. Friendly staff and the free checked luggage is what really saves it for me. The open-seating policy can be a little annoying because of the passive-aggressive games people play, ie taking the aisle seat first or piling their carry-ons into empty seats they're not saving for other people, but that's humans just needing to learn to get along."
Date of travel: November 2019,40,good,I feel confortable on Southwest and know what to expect.  I sometimes get free drinks and when I pay itis reansonable.
Date of travel: December 2019,50,Reagan to Nashville,"Love Southwewst at Reagan-so easy to get into/out of...Great serviceI am a native Washingtonian, too!"
Date of travel: November 2019,40,round trip to kansas city,"We always fly southwest to Kansa City because they are the only ones with some non stop flights . Both directions were fine ,without problems. Be sure and wait for there $59 1 way sale ,otherwise it is about $250 rt."
Date of travel: December 2019,30,Ok flight,The flight started out great but with in 30 mins into our flight we hit bad weather  and our pilot really tried to keep us posted. But in the end we had a rough flight
Date of travel: December 2019,50,All but the gate,"Southwest is a great airline due to their customer service.  I just want to know why every time we fly into Charleston and they proudly announce an early arrival we sit on the Tarmac for 20 minutes waiting for a gate to deplane.  Really, the airline and airport can't figure out the plane is landing!"
Date of travel: December 2019,50,"Affordable, reliable","Excellent staff, on time on both flights, great value for the money.  Open seating so try to get in the A group."
Date of travel: October 2019,50,Perfect Family Flight,"Traveling comes with its own set of challenges.  Add children to the mix and you never know what will happen.  My husband and I flew to Columbus, OH with our two daughters, ages 8 and 3.  Our flight left early on a unusually cold morning.  Although they were sleepy, TSA was breeze.  The agents treated my girls like little adults and entertained their questions.  As we boarded the plane, the flight attendant asked them if they wanted to see the cockpit.  The advantage of traveling with children is that you get to board before groups B and C.  Well, when the girls decided to take the attendant up on her offer, we kissed that chance goodbye.  The pilot was wonderful.  He patiently answered every question and let them flip any switch or push any button they wanted to.  Each time I cut in to tell them it was time to go, he pointed out another feature.  He even let them greet the guests over the intercom. What I expected to be a minute of Ooohs and Aaahs turned in to almost 10 minutes of an airplane lesson.We sat in the back of the plane.  The flight attendant for our section was just as accommodating as the pilot.  She made sure my daughters were comfortable and entertained every question.  She even sent the away with a few of their favorite snacks.I was already a fan of Southwest, but this experience was the icing on the cake."
Date of travel: November 2019,50,First time flying this airline to the Caribbean,"Great flights,  airline crew were very attentive .  Must admit flight home was nice, crew were full of spunk"
Date of travel: November 2019,30,Issue free flight.,Flight was on time and without incident.  The staff was professional and efficient.  The aircraft was typical of most domestic aircraft.  The seats in economy were small and too close together.  It was a very uncomfortable experience but no worse than most carriers.
Date of travel: November 2019,50,Good airline to reserve tickets,We were supposed to fly out from SFO to Denver on Southwest Air on Tuesday the 26th of November for Thanksgiving but we were warned that Denver would have a huge snowstorm that day.  We called Southwest on November 25th to see if we could delay our flight to the next day even though we knew flights that week tend to be very full because of the Thanksgiving holiday.  Southwest courteously cancelled our flight on the 26th and was able to schedule us on a flight the very next day.
