compound,Date,Date.1,Rating,Title,Review,scores,compound
0.5168,2019-12-01,2019-12-01,40.0,Flying with Southwest,The flight was good. Only thing that surprised us was there were no seat numbers. You check in based on your Zones? or something I cannot recollect. Once in flight just sit wherever you feel free. Not sure if it is good or bad. We always got last rows..,"{'neg': 0.128, 'neu': 0.687, 'pos': 0.184, 'compound': 0.5168}",0.5168
0.5171,2020-01-01,2020-01-01,20.0,Do they care?,"When you book Southwest Airlines everyone should know you get what you get! They have their herding boarding process and if you don’t like it then don’t fly with them. However, what you should not get is screwed out of bag fees because they don’t calibrate their scales in LAS. Don’t get screwed on bag fees with a false overweight claim. Scales in LAS off by at least 8 lbs. We know this because of the weight traveling into LAS and then departing when I had removed all the clothes that I wore from my bag and placed in an additional bag to travel back. That was at least 10 lbs I removed. Just don’t let them screw you out of money. Travel at your own risk!","{'neg': 0.046, 'neu': 0.89, 'pos': 0.064, 'compound': 0.5171}",0.5171
0.5174,2020-02-01,2020-02-01,30.0,Timely,"We were flying to Texas for a wedding.  We knew far enough in advance to secure a flight ahead of time.  We were fortunate enough to secure a one way flight too and from.  The flight went extremely well. It was not around 10:30 in the morning which was nice.  When we set up our retrun flight we did not have assigned seats and it was pretty certain that we would be seated apart from one another.  We are both adults and can certainly handle this fact however I do not like it and I refuse to pay for any other seat location within the economy.  This is just one more way for the airlines to make money.  what is annoying is that my wife is then forced to have to grab the overhead suitcase without my being there to do it instead.  Other than that the flight was normal and snacks were offered.  On a side note, when we were waiting at DFW to fly home, the gate number changed at least 4 times.  It was all within range of one another but with out notifications or email, you could miss it.","{'neg': 0.051, 'neu': 0.87, 'pos': 0.079, 'compound': 0.5174}",0.5174
0.5176,2019-09-01,2019-09-01,30.0,Never ENJOY flying Southwest but at least it gets you to your destination even though it's so crowded.,Can't beat the price flying to Denver from BWI if you book well enough in advance.  Also the fact that they don't charge for luggage is a big plus.  Sure they crowd as many as they can on the plane and it's not comfortable for a 4 hour flight but it's worth a little discomfort to save hundreds of $$.,"{'neg': 0.079, 'neu': 0.774, 'pos': 0.146, 'compound': 0.5176}",0.5176
0.5179,2020-01-01,2020-01-01,10.0,Terrible service,"First time I’ve flown with Delta and it’s certainly the last! We’d reserved our seats on booking, however the aircraft had changed so we’d been split up. I asked at check in if this could be sorted and was told to check at the boarding gate, only to find that everyone had been moved so a huge crowd of passengers were there attempting to have their seats rearranged. Eventually after being surrounded by chaos our seats were returned to the original booking, much to our relief. Thinking that things would improve from that point was a mistake! The two hostesses (of senior years) were incredibly rude. Absolutely zero pleasantries. One came around with a dish of snacks (despite it being a 6 hour flight, you do not receive an inflight meal), snacks comprise of tiny bags of nuts or dried fruit, cheeselets or a banana. The passenger to my right was a lovely chap and we both insisted the other choose first, to which the hostess said very tersely ‘one of you just choose!’ We were not told that our televisions were hidden in the seat arm as we were at the front of the row. The main memory I will take from the experience is that of the organised chaos and the outright rudeness of the staff, if you have options, don’t choose Delta!","{'neg': 0.074, 'neu': 0.838, 'pos': 0.088, 'compound': 0.5179}",0.5179
0.5187,2019-08-01,2019-08-01,30.0,Delta First Class Underwhelming,"A few friends and decided to upgrade our seats on the flight home from Nashville to Boston. We were surprised to see there wasn't even TVs. It was definitely an older plane, but we were extremely underwhelmed with the amenities of their first class option. It was essentially an extra-room seat.","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.5187}",0.5187
0.5187,2019-11-01,2019-11-01,50.0,Great Southwest Flight,"Ontime, inexpensive, free movies, and no luggage fees.  Wish all airlines were as good as Southwest.  WiFi onboard but you have to download app.","{'neg': 0.058, 'neu': 0.726, 'pos': 0.216, 'compound': 0.5187}",0.5187
0.5201,2019-12-01,2019-12-01,30.0,Comfort Plus very little,"Having flown Delta Comfort + recently round trip to and from Spain / Portugal with nice, hot meals, I was looking forward to same on Honolulu to Atlanta.The legroom in Comfort+ is good, but elbow room has not improved.  But leg room is very important on long flights (this was about 7 3/4 hours).Well, for dinner we got cold, clammy, stingy sandwiches.  I couldn't eat the soggy roll, and there wasn't much else.  Breakfast was a cold serving of misc.Even though this was technically not an international flight, you'd think they could do better for the price of this flight.","{'neg': 0.064, 'neu': 0.822, 'pos': 0.114, 'compound': 0.5201}",0.5201
0.5207,2019-09-01,2019-09-01,40.0,Very flexible,An airline that is ideal for those needing to chop and change their itinerary. You can change or cancel up to 2 hours b4 and do not loose money it just goes into a fund to be used within 6 months.,"{'neg': 0.047, 'neu': 0.826, 'pos': 0.127, 'compound': 0.5207}",0.5207
0.5209,2019-10-01,2019-10-01,30.0,Atlanta to Guangzhou flight-there are better options,"Flight was below average.  Seats were not very comfortable. I am 6-2 and did not fit in business class seat when it reclined.  Feet were hitting bottom and there was no room to move.  Flight attendants were a bit snarky and would rather stand in galley and talk to each other than to help out customers. Tv and movies seemed dated, and no new Hollywood hits playing.  Food was good,  bathrooms  were cleaned and maintained, boarding of plane seemed to take a really long time.  If you are looking for a great experience, this is not it!","{'neg': 0.089, 'neu': 0.8, 'pos': 0.111, 'compound': 0.5209}",0.5209
0.5211,2020-02-01,2020-02-01,40.0,Lovely staff,Very happy flight going. Returning home not so good turbulence to blame. Lovely staff couldn't do enough for you.,"{'neg': 0.192, 'neu': 0.532, 'pos': 0.276, 'compound': 0.5211}",0.5211
0.5221,2020-03-01,2020-03-01,10.0,"Conference canceled due to Covid-19, waiting 7 hours for flight - as 4 earlier flights (half full) depart without me!","I am normally a big fan of unbundled flight options. I particularly like Southwest's cheap fares, flight frequency from San Diego, and their friendly staff. It is also a great option when you are advised by work to travel on short notice. On Sunday, I flew from San Diego to Austin for a conference. Upon landing on Sunday afternoon, I learned that the conference organizers had cut back the hours by half.After spending 70 minutes waiting for a rep on the phone, I learned that I would have to pay $350 to fly home 5 hours earlier today. I took a cab to the airport, hoping they would understand that my conference was affected by COVID-19.In this case, I read a news story that stated that Southwest is honoring flight changes for those affected by the coronavirus. So, was shocked to learn at airport that they are not being advised to waive fees. Standby is for A listers only. I would owe the difference between what I originally paid last month, and the price of a last minute one-way flight ($576).The PR spin does not synch w reality, Southwest!  It is so not cool to advertise that you never charge change fees when in fact you do.Good luck to you, Southwest. I had 17,000 miles to go toward A list status, but now will take my business elsewhere.Written from the Austin airport entrance. I am unable to check my large bag until 4 hours prior. Ugh!","{'neg': 0.053, 'neu': 0.884, 'pos': 0.063, 'compound': 0.5221}",0.5221
0.5227,2019-11-01,2019-11-01,50.0,Family vacation to New Orleans in November,"I traveled with family to New Orleans in November. The flight was wonderful... unfortunately, it was our scheduled aircraft. My husband was pulled out of line and sent back to the TSA check-in area due to an overly aggressive and trainee K9 that was stationed at our boarding gate for the flight. There was absolutely no reason for being detained and TSA didn't have any explanation. Not the fault of Delta... but they did put us on the next available flight, which was wonderful!","{'neg': 0.073, 'neu': 0.85, 'pos': 0.077, 'compound': 0.5227}",0.5227
0.5228,2019-10-01,2019-10-01,30.0,It's flying; what can you say.,"It's flying; what can you say. Airlines are pretty much the same. You buy a ticket and then the fees start in. Not as bad as Spirit, but at least you get a carry on and a checked bag included with your ticket price at Southwest.","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.5228}",0.5228
0.5233,2019-09-01,2019-09-01,40.0,Excellent for shorter flights!,SW is extremely reliable.  Terrific for shorter flights.  I don't use them if the flight is any longer than 3 hours.,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.5233}",0.5233
0.5244,2019-12-01,2019-12-01,50.0,Flight over the Pacific Ocean,It was quite nice. Frequent beverage service. Extra fee for “adult beverages ”. Left HNL on time and arrived LAX early!,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.5244}",0.5244
0.5249,2019-10-01,2019-10-01,40.0,Pretty nice,"I don't believe I ever flown with Delta. It was very enjoyable. The staff was very cordial and polite. I was nice to have an option of lots of things to watch or even play games. I was a little cramped with the leg room, but I get it, you get what you pay for!","{'neg': 0.03, 'neu': 0.856, 'pos': 0.114, 'compound': 0.5249}",0.5249
0.5255,2019-10-01,2019-10-01,50.0,Southwest did not disappoint.,"Southwest was great! Easy check-in, on-time, quick boarding, clean, and snacks. Leg room was bad but I believe it’s that way on most airlines in economy seating.","{'neg': 0.073, 'neu': 0.712, 'pos': 0.215, 'compound': 0.5255}",0.5255
0.5255,2018-10-16,2018-10-16,1.0,"""What a poorly run airport""",  | What a poorly run airport! We were flying with a TSA precheck but it took unnessecarily long because they combined the TSA precheck and regular lines for about the first 10-15 minutes of waiting. What's the point of precheck? Then I had to go through secondary screening with an X-ay and pat down. I understand the need for security and I've had to have that before but this was different. The woman performing it was very inappropriate and invasive.,"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.5255}",0.5255
0.5255,2020-03-01,2020-03-01,50.0,"Always polite, fly 2-3 times a week over 12 states.",Southwest gets me to my Destination the majority of the time!  Dallas departures so-so. The Stewardess always greets with a smile and acknowledges me boarding and leaving the plane.,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.5255}",0.5255
0.5256,2020-02-01,2020-02-01,40.0,SWA Flight 5042 (IND to LAS),"I flew on flight 5042, from Indianapolis to Las Vegas, on February 1, 2020. I have no complaints about the flight. The boarding and deplaning process was fine. The pilots navigated the flight smoothly and even got us in 40 minutes ahead of schedule. The flight attendances were very pleasant and attentive to our needs. Keep up the good work.","{'neg': 0.074, 'neu': 0.801, 'pos': 0.125, 'compound': 0.5256}",0.5256
0.526,2019-12-31,2019-12-31,2.0,"""airport needs some serious love and attention""","  | This airport needs some serious love and attention! All staff are so rude but also in their defence look very stressed. The airport security is just plain weird, you go down this weird slope, all the staff are chatting to each other grunting at customers and I would say not throughly checking each individual! I went to walk through the security scanner and it was clearly half working it out when I walked through the lady asked me to pause, I waited 2 minutes expecting to be asked to go back through - nope! She looked at me up and down shrugged her shoulders and let me through now that is just crazy! The carpets smell too, the decor is stuck in the 70-80s whenever the airport was built and they have done nothing to jazz anything up a bit. The departure area consists of a small bar and a Pizza Hut, always a huge queue in each because there is nowhere else to go. I love Miami and have travelled many times but I absolutely detest flying to and from Miami airport. Worst part of my trip by far.","{'neg': 0.107, 'neu': 0.779, 'pos': 0.114, 'compound': 0.526}",0.526
0.5262,2020-02-01,2020-02-01,40.0,"Pittsburgh to Dallas roundtrip - early or on time, friendly attendants","Smooth boarding. Early on the way to Dallas, on-time on the way back, Very friendly attendants. Typically crowded seating. Generally pleasant flights. Baggage claim a bit slow but that is normal for AA in Pittsburgh.","{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.5262}",0.5262
0.5263,2019-09-01,2019-09-01,40.0,day flight heading west helps me with jet lag,"long flight with no sleep, but meals were adequate and movies/shows/games kept me well entertained.  4 hour layover in MN was not fun and I got to Denver way too late to drive home, so had to stay overnight","{'neg': 0.113, 'neu': 0.7, 'pos': 0.187, 'compound': 0.5263}",0.5263
0.5264,2020-02-01,2020-02-01,30.0,Delta flight 56 slc to ams,"I love Delta and everything about them.  The 9 hour flight screwed up my back for days however. The last few hours I just couldn't get comfortable.  Not big - I'm 5'7"" and slender. Otherwise it was a smooth flight with great flight attendants.","{'neg': 0.12, 'neu': 0.711, 'pos': 0.169, 'compound': 0.5264}",0.5264
0.5264,2020-02-01,2020-02-01,30.0,Easy trip from DFW to COS,Short trip from Dallas to Colorado Springs.  The seats were not particlarly comfortable.  Service was pretty good.  It got us home.,"{'neg': 0.101, 'neu': 0.672, 'pos': 0.228, 'compound': 0.5264}",0.5264
0.5265,2019-09-01,2019-09-01,20.0,Not recommeded,My flight was at 11:35 AM and I arrived 2 hours early as expected only to find out that the airplane had mechanical issues and it was still in Chicago. So it was delayed by 4 hours and all they gave was a $100 voucher. My time is worth a lot more than that!! It was a business trip so I'm lucky my training didn't start until the next day. I won't be flying Southwest again anytime soon.,"{'neg': 0.029, 'neu': 0.898, 'pos': 0.073, 'compound': 0.5265}",0.5265
0.5267,2019-09-01,2019-09-01,40.0,"Easy, stress free, WIFI not working","Southwest always seems to deliver an easy stress free flight. Boarding is simple and fast. Flights always on time. I did purchase the WIFI and wasn't able to use it for anything I wanted to (ESPN app, Netflix, online games)","{'neg': 0.064, 'neu': 0.795, 'pos': 0.141, 'compound': 0.5267}",0.5267
0.5267,2019-10-01,2019-10-01,50.0,Pilot retires...last flight.,"SOUTHWEST AIRLINES flight out of Ontario to Phoenix, pilots last flight. Retirong pilot gets standing ovation at gate and a round of aplause as he walked down the isle shaking hands. At Phoenix, an arc of water engulfed the Aircraft.Great day, great flight.","{'neg': 0.037, 'neu': 0.873, 'pos': 0.09, 'compound': 0.5267}",0.5267
0.5267,2019-01-01,2019-01-01,50.0,Flight to Phoenix in the snow,"We were flying to our other home in north Phoenix, which we don't get to see that often anymore. It was snowing at BWI and they had to de-ice the plane. After that was done, the pilot came out and looked at the wings and said we were ready to roll. We took off in the storm and the takeoff was a bit bumpy, but we made it. If we would not have made it, I guess I would not be here writing this review. Overall, the direct flight went well and will fly again.","{'neg': 0.0, 'neu': 0.953, 'pos': 0.047, 'compound': 0.5267}",0.5267
0.5267,2019-10-01,2019-10-01,50.0,Good trip I was upgraded to First Class on the trip,Since I was a Medallion member I was upraded tp First Class on this trip.  I was given  two Kind bars for my snack.,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.5267}",0.5267
0.5267,2020-03-01,2020-03-01,50.0,Never had an issue,"Good service never and issue with Delta, they changed our flight dates and helped us get back to Australia after our cruise was cancelled.  Thank you guys","{'neg': 0.064, 'neu': 0.764, 'pos': 0.172, 'compound': 0.5267}",0.5267
0.5267,2020-02-01,2020-02-01,10.0,Worse than Spirit,"First of all, American Airline's customer service is absolute trash. They canceled my flight and when I spoke to someone they assured me I would be issued a refund. I fought with them for a month and did not get a refund. I will never fly with this airline ever again. Save yourself the time and headache and fly with ANYONE else.","{'neg': 0.038, 'neu': 0.867, 'pos': 0.095, 'compound': 0.5267}",0.5267
0.5267,2019-10-01,2019-10-01,40.0,Take Southwest if they go where you are going,"We flew home to Baltimore from Tampa recently after a stay in St. Pete Beach, Florida. October is a good time to fly from Baltimore to Tampa. A third of the plane was empty, so passengers were advised to sit in the window and aisle seats. It’s a short flight, so you only get a drink and pretzels. If you’re trying to get to the airport from St. Petersburg at rush hour, make sure you give yourself extra time.","{'neg': 0.023, 'neu': 0.91, 'pos': 0.067, 'compound': 0.5267}",0.5267
0.5267,2020-03-01,2020-03-01,50.0,No issues what more could you want.,No issues on time two legs even early. The crew was nice as with any basic seat would be nice with more room.,"{'neg': 0.079, 'neu': 0.719, 'pos': 0.201, 'compound': 0.5267}",0.5267
0.5267,2020-01-01,2020-01-01,50.0,Return flight was delayed 25 minutes.  Made up time on the flight back.,Typical flight with no problems.  Seat entertainment helps the time pass.  Delta is always better than the economy lines.,"{'neg': 0.18, 'neu': 0.515, 'pos': 0.305, 'compound': 0.5267}",0.5267
0.5267,2019-04-01,2019-04-01,40.0,"Courteous staff, stewards and stewardesses and Ticket counter.","From the time upon coming to stop at the ticket counter until we landed and disembarked, every member of the personnel was courteous and very attentive and accommodating. Considering how many passengers there were and the constant need from all passengers the personnel maintained a calm and professional demeanor at all times.","{'neg': 0.039, 'neu': 0.86, 'pos': 0.1, 'compound': 0.5267}",0.5267
0.5267,2019-12-01,2019-12-01,50.0,Flawless,"Nice flight, no turbulence, on time. We were lucky to seat in the 1 st row without even getting early bird","{'neg': 0.089, 'neu': 0.685, 'pos': 0.226, 'compound': 0.5267}",0.5267
0.5267,2019-12-01,2019-12-01,50.0,Very Smooth Flight but no extra amenities,Flew to Orlando and back last week to go on a short cruise to the Bahamas  with grandchildren.  We were surprised that flying first class we were not offered anything not also offered to coach other than the comfort of larger seats.,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.5267}",0.5267
0.5267,2020-02-01,2020-02-01,50.0,Happy,"No luxury but everything I need is provided.  No baggage fees, flights on time, and good enough leg room. Sometimes the airfares are ridiculously expensive, much more than transatlantic flights with other carriers, but most of the time I am happy with Southwest.","{'neg': 0.143, 'neu': 0.687, 'pos': 0.17, 'compound': 0.5267}",0.5267
0.5267,2020-02-01,2020-02-01,50.0,"Had my first class upgrade , Atl to MSP","As a million mile flier, I’ve seen it all the past 20 yrs. delta always in the lead. Helpful flight attendants, planes always clean. It’s a domestic cut above","{'neg': 0.066, 'neu': 0.759, 'pos': 0.174, 'compound': 0.5267}",0.5267
0.5277,2019-11-01,2019-11-01,50.0,Nice flight,Solid flight. Newer 737.. not the MAX... great entertainment selection on Delta flights. I typically only flight Delta due to being a platinum medallion member so my seats typically get upgraded for free.,"{'neg': 0.087, 'neu': 0.711, 'pos': 0.203, 'compound': 0.5277}",0.5277
0.5296,2019-08-01,2019-08-01,50.0,No Frills Flying,"Round Trip.  The price was right and the baggage fees great--Zero!!  To Seattle we got our boarding passes at home Online. The cruise ship company (HAL) took care of the return, which was wonderful.  We set our luggage outside out cabin and saw it in Nashville!!!  No movies, no major meals, but snacks and drinks and usually getting there on time.  We always fly SWA if it is possible.","{'neg': 0.043, 'neu': 0.881, 'pos': 0.076, 'compound': 0.5296}",0.5296
0.5307,2019-12-01,2019-12-01,30.0,Worst trip ever,The next trip we will fly American direct out of New OrleansWhat a mess held us at Jackson because so many landing at Atlanta had to RUN  to connecting gate they had just cancelled our seats and it was 15 minutes to take offFinally get on plane and they tell us there is lighting problem get off and get another plane which took hour and half finally got to a Miami very lateReturn trip was not as bad but we lost our car keys and Delta sent us all over Atlanta airport to find list and found no one knew or cared where it was we finally gave upDelta used to ge great they aren’t now,"{'neg': 0.085, 'neu': 0.827, 'pos': 0.088, 'compound': 0.5307}",0.5307
0.5314,2020-01-01,2020-01-01,20.0,LAX to Miami,"Going from Melbourne to Miami with Qantas going to the Super Bowl, the flight from Melbourne to LAX First class was fantastic, however going from LAX to Miami was a 5 to almost 6 hour flight was the worst flight I had ever taken, after about an hour I asked for something to eat(yes you have to pay for it)a sandwich which on the menu looked more like a roll, Sorry sir we have no food on board, are you kidding me, maybe I should have check Tripadvisor about this flight. My advise on travelling to the east coast of the USA is fly Qantas Business class to Sydney First class to Dallas then American Airlines business class to your destination.","{'neg': 0.073, 'neu': 0.835, 'pos': 0.092, 'compound': 0.5314}",0.5314
0.5316,2020-01-01,2020-01-01,50.0,Great customer service,"I forgot my laptop on the plane and the sweetest, most motherly gals names Rosalind and Joy helped me from Deltas baggage service. Joy ran all the way back to the plane to get it for me. First trip to Hawaii started off a little scary, but they fixed it right away!!","{'neg': 0.036, 'neu': 0.865, 'pos': 0.099, 'compound': 0.5316}",0.5316
0.5319,2020-02-01,2020-02-01,30.0,Flight delay,After an all day sitting at the airport our flight was not only delayed by an hour but also a gate change which was a hassle because of the crowds in the airport departing cruise ships.  Our cruise was okay but we were tired and by this time were just ready to go home.  Once we finally boarded and took off flight was okay.,"{'neg': 0.055, 'neu': 0.813, 'pos': 0.132, 'compound': 0.5319}",0.5319
0.5324,2018-12-23,2018-12-23,1.0,"""What a pigsty!""", |    Mens rooms are disgusting! Do you ever clean them? I can only assume the ladies rooms are the same. What a pigsty! And did you ever think of providing outlets so that travelers can carve their phones? Ive seen third world countries with better facilities!,"{'neg': 0.068, 'neu': 0.796, 'pos': 0.136, 'compound': 0.5324}",0.5324
0.5328,2019-01-01,2019-01-01,50.0,I always fly Delta,"I always fly Delta whenever possible. I have had bad experiences with other airlines. (United always screws things up. Don't fly United."" They cancel flights due to what they call ""pilot fatigue''what's hat mean? Why don't they just put on a different pilot?) On my flight home to Utah from West Palm Beach in January, my flight was delayed and there was a chance I would not make my connecting flight in Minneapolis. So the gate agent booked me on the next flight from Minneapolis as well, which was a good thing, as that flight ended up being fully booked. I appreciate the gate agent's foresight. Had I waited until I arrived in Minneapolis to book a later flight, it might have been much, much later before I got home. I also like being able to have wheelchair assistance in airports. Even with my walker, there are times I would not have been able to make it to the next gate in time (especially in the Atlanta Airport).","{'neg': 0.056, 'neu': 0.868, 'pos': 0.076, 'compound': 0.5328}",0.5328
0.5335,2019-10-29,2019-10-29,5.0,"""No luggage storage lockers"""," |  No luggage storage lockers in the worlds busiest airport! Hard to believe, but its true! If you have a long layover and dont want to carry around any luggage, you will have to at this airport!","{'neg': 0.126, 'neu': 0.781, 'pos': 0.093, 'compound': 0.5335}",0.5335
0.5335,2019-09-01,2019-09-01,50.0,They really listen to their customers,"Back in September my flight got cancelled. I was very upset at the time. In my head, I never wanted to fly with Delta again. BUT delta explained to me the situation, apologized to me and compensated me for what happened. They made me feel like my voice won’t go unheard or ignored. Customer service is really important for me. In the future, if I have an option to fly with delta or any of its affiliates, i wouldn’t even think twice","{'neg': 0.073, 'neu': 0.825, 'pos': 0.101, 'compound': 0.5335}",0.5335
0.5339,2020-02-01,2020-02-01,10.0,Airfare & car rental COMBO is JUMBO MISTAKE!,"I rented a car thru the Southwest Airlines and it was booked with the Thrifty car rental at Denver airport.  Southwest's descriptions of Thrifty's car descriptions DO NOT MATCH Thrifty's car description/classifications.  Of course, I got the ""upgrade"" sell speech and was forced to purchase due to the weather conditions and the car I paid for was NOT as described on Southwest's descriptions.  As a matter of fact Southwest describes their ""lowest"" SUV as a ""MID""; which does not exist on Thrifty's descriptions!  The ""MID"" Southwest describes is actually a ""COMPACT""!  I reached out to Southwest but they considered their false advertising as ""a most popular category"" to all 12 of the car rental companies.  I am so sorry that they think ""mid"" qualifies in the human language as ""Compact""!  DO NOT RENT THRU SOUTHWEST!  Go DIRECT!!!","{'neg': 0.031, 'neu': 0.913, 'pos': 0.056, 'compound': 0.5339}",0.5339
0.5346,2020-02-01,2020-02-01,30.0,"Great Flight, Clean airplane, Very Punctual. That´s all matters","Great Flight: Clean Airplane, Very Punctual. Crew professional and Polite. That´s all that matters.The Food service aboard is a disgarce (after 9 hours flight all you get for breakfast is just a cold Yogurt and a Granola mini bag). But as mentioned, food is not importan if they get you home on time.","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.5346}",0.5346
0.5346,2020-02-01,2020-02-01,50.0,Easy Flight from St. Louis to Turks and Caicos,"Relatively easy flight.  Short delay upon return in Fort Lauderdale.  Airport arrival and departure areas outside of airport in Providenciales can get crowded, terminal area for departing flights is way to small. Immigration and Customs in Providenciales not bad when flying in on a Saturday and departing on a Friday.","{'neg': 0.043, 'neu': 0.848, 'pos': 0.108, 'compound': 0.5346}",0.5346
0.5346,2020-02-01,2020-02-01,40.0,Overall a good flight,"Both flights were fairly good, a little late getting to Miami but not much, flight was early as we had a 25 min trek from arrival terminal to our departing terminal and we were last to board. Service on flight from Louisville to Miami was a little slow only asked one time if need anything to drink, upgrade included alcoholic beverages, then flight to Georgetown was slow and barely was able to finish drink. But overall quick flights no delays and stewards were friendly.","{'neg': 0.032, 'neu': 0.896, 'pos': 0.072, 'compound': 0.5346}",0.5346
0.5346,2019-11-01,2019-11-01,40.0,"Flight, nice as usual, but movie selection was sub par.","Service as expected with Delta:  Nice, Kind, Friendly, Accommodating, but the movie library was sub-par this flight.  It was as if SAG-AFTRA went on strike without any news coverage.","{'neg': 0.053, 'neu': 0.759, 'pos': 0.188, 'compound': 0.5346}",0.5346
0.5346,2020-03-01,2020-03-01,50.0,Great flight,"Great service comfortable seats,  food was just ok. Big problem was that the airline says leaving from gate C21, so I got dropped off there, but first class check in was way down by gate 10.  Not fun🤨","{'neg': 0.045, 'neu': 0.802, 'pos': 0.153, 'compound': 0.5346}",0.5346
0.5352,2020-03-01,2020-03-01,10.0,Never Again,If I could give this airline zero stars I would. I have traveled a great deal and never had such a poor experience with an airline service. I cannot explain in words how disappointing it is to spend any amount of money on the service received.,"{'neg': 0.068, 'neu': 0.79, 'pos': 0.142, 'compound': 0.5352}",0.5352
0.5357,2020-02-01,2020-02-01,50.0,Cincinnati to LaGuardia Airport,Check in was fine as far as the airlines goes but security was something  else. Huge lines (Sunday morning) probably an hour or more wait. My wife has a broken leg and was in a boot. They made her take the whole boot apart and scan it twice. They also dusted her hands for gunpowder.It was ridiculous. Well we finally got on the plane and got to NYC fine. Since she had a broken leg the airlines brought us a golf cart and took us as far as the boarding gate and got us on the plane first.  Very very good service as we did not request it,"{'neg': 0.093, 'neu': 0.769, 'pos': 0.138, 'compound': 0.5357}",0.5357
0.5361,2019-12-01,2019-12-01,40.0,SW connects OC and Oakland,Great way to catch a game or event in Oakland if you live in OC.  Quick and easy trip up and back!  Even same day travel is easy.  The only downside is the flight is only 1 hr so no beverage service and no in-flight movies.,"{'neg': 0.138, 'neu': 0.679, 'pos': 0.182, 'compound': 0.5361}",0.5361
0.5363,2019-05-01,2019-05-01,50.0,A pleasant and on-time experience,"Flight attendants very accommodating. Flight crew very friendly. Any and all of our questions/requests were promptly answered/honored. We will fly Delta again, no doubt about it! You won't find a more professionally run airline anywhere! It is apparent customer service is of utmost importance to every Delta employee!!!","{'neg': 0.086, 'neu': 0.784, 'pos': 0.131, 'compound': 0.5363}",0.5363
0.5367,2020-02-01,2020-02-01,50.0,Refund,I booked a ticket with Delta and I had some trouble with changing it. Clyde at the John Wayne Airport Delta desk helped me with my ticket. He is very professional and friendly. He even stayed over time to help me. If it was not for him I would probably not give another go.,"{'neg': 0.048, 'neu': 0.841, 'pos': 0.11, 'compound': 0.5367}",0.5367
0.5374,2020-02-01,2020-02-01,50.0,"trip to palm springs,ca",no problems with our flights! Staff through out travel provided excellent service! I would recommend this airline to any one!!!,"{'neg': 0.18, 'neu': 0.55, 'pos': 0.27, 'compound': 0.5374}",0.5374
0.5391,2020-02-01,2020-02-01,10.0,Live up to expectations,"AA once again lived up to my expectations. Every flight leg was delayed. I’m not sure why AA can’t get their planes in the air on time. I’ve never flown with them and actually left the airport on time. This time I was mentally prepared. The crew is always pleasant. Congenial. Laid back. No urgency. Really??? Shouldn’t there be a little urgency since you are always late?When we got to Columbus late, we also had to wait an hour before we could get our bags. No explanation. Just had to wait for the carousel. Mandatory checking of carry on luggage in Dallas. Then wait. After a delay in Dallas. I haven’t flown AA for years because of similar problems last time. I’d hoped with beautiful new planes and time to fix these issues things had looked up for them. Nope. Still pleasant crews. But, really? Every flight?","{'neg': 0.063, 'neu': 0.858, 'pos': 0.079, 'compound': 0.5391}",0.5391
0.5399,2019-11-01,2019-11-01,30.0,"Delta Continues to be ""Hit or Miss"" with Service","As a ""road warrior"" traveling on business thruout the US and Europe, Delta service continues to be ""hit or miss"".  This flight was no different!  Plane was clean but seat room continues to decrease in space between rows as well as seat space!","{'neg': 0.035, 'neu': 0.854, 'pos': 0.111, 'compound': 0.5399}",0.5399
0.5405,2019-10-01,2019-10-01,50.0,I love this airline,"I travel a lot, especially now that I am retired and I can't think of a better airline to fly for a myriad of reasons: a) bags fly for free, b) the flight attendants are fun with great personalities, c) no charge if I change my flight when other airlines charge at least 75 or 100 dollars, and d) they are almost always on time......like I said, there is no better airline to fly.","{'neg': 0.117, 'neu': 0.748, 'pos': 0.136, 'compound': 0.5405}",0.5405
