compound,Date,Date.1,Rating,Title,Review,scores,compound
0.9501,2021-09-01,2021-09-01,40.0,Hassle Free,"In contrast to recent experiences, our flights were relatively hassle free. Received timely notifications, flights were on schedule and  on time departing and a bit early arriving for both legs. Boarding and disembarkation were orderly. Lounges in TPA and CLT were clean, conveniently located and mask requirements enforced for the most part. Snacks were generally healthy and refreshed quickly. Bottom line--a hassle free enjoyable trip for a change. Let's hope AA continues to provide that kind of service in the future.","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.9501}",0.9501
0.9503,2020-07-01,2020-07-01,10.0,During COVID avoid American at all Cost,"Recently flew on American and had and highly suggest you don’t. My GF was flying Delta and had a much better experience. First off American doesn’t block center seats. I understand the unit economics don’t work long term with this model but if you’re going to take government (taxpayers) money then you can block the seats during COVID until things start to get back to some resemblance of normal. Secondly, if you can’t even do that at least hand out sanitizing wipes so passengers can clean down their area. This little gesture would have even gone a long way. Delta not only blocked their middle seats but also handed out sanitizing wipes. There is a reason why Delta’s stock and market cap surpasses American and it’s because they genuinely care more about customer service. I’m had status with American for years (and have been flying them most of my life) since growing up near Philly (US Airways). It’s time to switch.  American can do better.","{'neg': 0.032, 'neu': 0.842, 'pos': 0.125, 'compound': 0.9503}",0.9503
0.9503,2021-08-07,2021-08-07,10.0,"""America's friendliest airport, indeed!"""," |  I arrived and departed in the early morning hours. It was busy but not overcrowded. No long lines and TSA was pleasant enough. Easy to find your way around. America's friendliest airport, indeed!","{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.9503}",0.9503
0.9503,2021-08-07,2021-08-07,10.0,"""America's friendliest airport, indeed!"""," |  I arrived and departed in the early morning hours. It was busy but not overcrowded. No long lines and TSA was pleasant enough. Easy to find your way around. America's friendliest airport, indeed!","{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.9503}",0.9503
0.9504,2021-10-01,2021-10-01,50.0,Thank you Southwest,"Southwest Airlines is having all kinds of trouble right now. I wish I could send them my support. They have been absolutely amazing, supportive and understanding when we have flown with my autistic grandson and his service dog. Even when we fly alone their attitude of friendliness and gratitude is heads and shoulders over other airlines. This was reenforced recently when we had no choice but to fly United. They acted like we were lucky they gave us a ride.  As they say they know we have choices and we choose Southwest. #southwestairlines","{'neg': 0.047, 'neu': 0.738, 'pos': 0.215, 'compound': 0.9504}",0.9504
0.9504,2021-07-01,2021-07-01,10.0,American Airlines just doesn't care about their frequent flyers!!,"Wow.  Has American Airlines gone down hill.  I had a business flight on American on 7/25/21.  First in Kansas City there were 4 delays, fortunatley the lay ovr had the about the same delays but I would get to San Antonio for a business meeting for the next morning... Well, delay after dely ended us on the tarmack until will after mdnight and the flight was canceled.  NO EXPLANATIONS!!! Exausted we were told nothing, no meals vouchers or any compensation with hotels... Great, I made a reservation at Marriott and took a cab there at 1:30am to find out that the reservation was for that day and I could not check into the hotel until 3pm.  Yeas I was exausted.  All the properties were full as weel as the Holiday Inns so back to DWF which was now closed except for baggage claims.  YES, I tried to sleep there yo no avail.  Missed my meeting the next morning with my VP!!!  American Airelines was just absolutley NO HELP TO me.   Dan Lazo","{'neg': 0.071, 'neu': 0.776, 'pos': 0.153, 'compound': 0.9504}",0.9504
0.9505,2021-08-01,2021-08-01,50.0,Flight attendant Michael is amazing!,"On our flight from FWA to MSP on 8/12/21 our flight attendant just made such an impact on us. He is a true blessing to Delta and I hope they appreciate him!!  We had a mechanical delay which is not anyone’s fault but is always a bummer, but he just kept everything running so smoothly, offering water, just being friendly and funny and personable. He walked through helping people know where their next gate was and how long their layover was. When we were nearing the end of our flight he asked us to allow those that had close connecting flights to let them off first and he called their gates trying to hold the flights for them. Michael went above and beyond for those on our flight and he is such an attribute to Delta!!","{'neg': 0.034, 'neu': 0.807, 'pos': 0.159, 'compound': 0.9505}",0.9505
0.9505,2021-10-01,2021-10-01,50.0,Phenomenal,"This was not only my first time flying with Delta but my first time ever flying period and I must say I enjoyed every bit of it. From the early arrival, to the tv, to the roomy seats.  Not to mention being able to sit with my kids. Everyone was nice and courteous especially the flight attendant Sarah. From now on out I won’t fly with any other airline and I recommend you do the same.","{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.9505}",0.9505
0.9507,2021-07-01,2021-07-01,10.0,Worst airline company ever. (In my opinion).,"Before I left on my trip, many people asked me what airlines I would be flying. I went from LAX to Peru then Panama to Cancun then Phoenix to Ontario. For this trip I used 3 different airlines a mixture of price and convenience. EVERY person I told American Airlines to (AA) said “they’re horrible”. I asked why. Almost every response was “they always have delays”. I don’t always take this data as face value. I will try things for myself, and then form an opinion. I kept my flights, didn’t change anything. I left Cancun Mexico, flying AA. I was able to upgrade my seat, very expensive but the flight was comfortable and everything went smooth. They mentioned a promotion about their credit card to earn flying miles immediately. I did not take the offer on my first flight, but I was seriously considering getting it on this next flight. I was going to make American Airlines my primary source of flying. I land in Phoenix Arizona, go through customs, hot foot to my terminal to catch my AA connected flight, and guess what… it’s delayed! My flight was supposed to leave at 7:20pm. Look at the time stamp on this review. It’s after 9pm. They have an estimated time of 10:45pm, but they can’t tell us an approximate time. Garbage. If management, or executives can answer these questions, who can? Insane! As a business owner, I can answer everything! As a traveler, I have had delays. I’ve just never seen a sure thing. If you want to win a bet, bet that American Airlines will be late. Will have delays. Will NOT be able to give straight answers. And no one will know anything. I’ve flown Latam, Delta, southwest, Volaris, United, Skywest and others. I WILL choose anyone of these over AA moving forward. Way to prove everyone right AA. I don’t blame the innocent men and women that work for this company. They were not in charge of it, and they don’t make calls. I one hundred percent blame Executives and Management. I am really upset that people I spoke with prior, were right. I enjoy proving people wrong, but in this case it makes it very difficult. My time is very important to me. It is the only thing I cannot get back. I can make more money, I can have more children, I can do many things. But I can’t get my most valuable asset back which is time. American Airlines does not Seem to care about this. I could be wrong. Let’s see if any upper management or executive has the courage to reach out to me and make this better. Obviously I am not investing in the American Airlines credit card anymore. PS… The photo I have attached this has changed three times.","{'neg': 0.08, 'neu': 0.81, 'pos': 0.11, 'compound': 0.9507}",0.9507
0.9507,2020-06-10,2020-06-10,10.0,"""it is seamless, clean, and very efficient"""," |  This airport is amazing. I was connecting from a very small airport from a regional flight. I step off the plane in concourse b. I then go through the underground tunnel to connect to Paris CDG. I take the tram and stop at chick-fil-a. The tram is very nice and quiet with lots of room. I stop at the skyclub and it is one of the best I've ever seen. You can walk, take moving walkways, or the tram. The airport is very efficient from connections with seats for everyone. If you want to shop there are stores there too. The McNamara is the only terminal I've been in and that will be the only terminal I will use. If I have the option to connect through here, then I will go for it, because it is seamless, clean, and very efficient.","{'neg': 0.03, 'neu': 0.827, 'pos': 0.143, 'compound': 0.9507}",0.9507
0.9508,2022-01-01,2022-01-01,50.0,Early Morning Flight with American Staff Fixing a Flight Change For Me,"My trip started off with American changing my flight from Oklahoma City to an early morning flight. This was good, but it would result in a six-hour plus layover before my next flight. The representative at the bag check-in helped me get an earlier flight on the second leg and I was on my way. The AA team was polite and courteous. The flight attendants did a nice job as well. Very satisfied again with AA.","{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.9508}",0.9508
0.951,2020-09-27,2020-09-27,10.0,"""the agent was very compassionate"""," |  I was at the customer service counter to try to get on an earlier flight. I observed another lady quite upset, after handling my issue, which was resolved quite adequately. I went over to the station where the lady was in distress. I asked the agent, what was the issue, and if the lady needed help. The lady could only speak Spanish, and crying so it was hard for the agent to get at the crux of her problem. After sorting it out, she didn't have the funds to get a new COVID test for entrance into Guatemala, (Guatemala has changed their requirements). Anyway, the agent was very compassionate and spent as much time as needed to explain and help her to understand what she needed. I had inquired if I could help, some things, of course, could not be corrected by me, but this situation. I could help. She just needed money for the test. The American Agent, explained in Spanish to the lady and that I was going to help her with the funds. I am sure that this lady would still be at the Dallas airport if not for the help of the American agent that took the time to help her.","{'neg': 0.043, 'neu': 0.835, 'pos': 0.122, 'compound': 0.951}",0.951
0.951,2021-07-01,2021-07-01,10.0,American Airlines sucks!!!!,"Flight attendants act like jerks when telling you to put your face mask on, even between sips of my soda.  I would have enjoyed an adult beverage but American Airlines doesn’t allow people who can’t afford a business seat to drink alcohol.  Apparently you have to be a high-class person to drink on their planes which I found to be extremely degrading! Their planes are small, over packed and out of four airplanes I was on for my entire trip, only one of them had television.  Great way to make their passengers feel appreciated!!!!!I understand that Covid has effected a lot of businesses but none of the problems I saw traveling with AA were due to Covid.  It seems to me that they lack respect for their passengers.I will never fly American Airlines again and I will be sure to tell everyone I know to stay away.If someone from American Airlines wants to call or me about my experience, I welcome that.  My email address is RBenedetto@ConnectPayusa.com.Thanks,Ryan Benedetto","{'neg': 0.055, 'neu': 0.798, 'pos': 0.147, 'compound': 0.951}",0.951
0.9512,2020-09-01,2020-09-01,50.0,Amazing Customer service!,"We are currently in between flights from Cleveland Ohio to Las Vegas. A young man for Delta at CLE named Adam was excellent!!! He went above an beyond to help us out when my husband and I were seated in different rows. Even though it technically wasn't his job, and would have been someone's at the next airport, he was able to fix our issue and we didn't even ask him to! He was so sweet and gracious,and I hope they promote him! Also the flights weren't over crowded and they are still social distancing. We will fly Delta from now on!","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.9512}",0.9512
0.9513,2021-08-01,2021-08-01,50.0,Excellent Service and Smooth Fly,"The service and cleanness at the airport, gate, and the aircraft was excellent.  Despite the long line, the check-in was quiet and efficient.  Food and entertainment aboard was very good with a great selection.  Passengers were following the rules re: masks.","{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.9513}",0.9513
0.9513,2021-06-01,2021-06-01,20.0,"Gave it a shot, regret my decision.","I had never flown AA before, but I had heard no so great reviews. I was traveling for an unexpected event and needed a last minute flight. American Airlines was the cheapest so I decided I would go against what the reviews said and trust them. I deeply regret it. The first leg of the flight was 45 minutes late to take off, despite being boarded on time. To make matters worse, this is Southern California where it is almost 100 degrees outside and the ac on the plane isn’t working. Which would not have been a problem except that they made us sit in the plane on the tarmac for 45 minutes when it was 100°F. I was just glad I’d payed a little more with the flight that didn’t have a 35 minute layover because I would have missed my flight. (Thank God I Didn’t)The layover in Phoenix was okay, but again it was unacceptably late. At the time the flight was supposed to leave, the plane we were supposed to be on had not even arrived and yet they had made no announcement of any kind that there was going to be a delay. The only benefit to this flight over the last one is we were able to wait in the terminal instead of on the plane. The flight ended up being an hour late.I give 2 stars because while it was a terrible experience, all of the flight attendants and gate staff were pleasant and helpful as they could be and I understand it is not the customer service people’s fault that their airline is terrible at following their own schedule.Overall it was not a good time and I can safely say I would not recommend American Airlines to anyone who does not want to deal with delays. In the future I will gladly pay more to fly on a different airline I can actually trust to get me where I need to be on time.","{'neg': 0.111, 'neu': 0.746, 'pos': 0.143, 'compound': 0.9513}",0.9513
0.9514,2021-07-01,2021-07-01,50.0,Baggage Claim,"Shalonda at Newport News/Williamsburg airport was a lifesaver!!!!!! Before she waited on us I overheard her talking to a lady in a wheelchair apparently she missed her flight. The lady was visibly upset but Shalonda assured her she would be taking care of. I even heard her give her phone number to the lady for her to call because she wanted to make sure she knew she got to her destination safely. Moments later I wouldn't have imagined that my husband and I would be in desperate need of her help. We didn't know that we had to a QR code or download the Verifly app before boarding at this point we were frantic because nothing seem to be downloading correctly. Shalonda would leave us momentarily to go check on bags but she would return to check on us. That morning started off very rocky on top of us missing our flight she spoke with the representative behind the counter to get us on the next flight leaving from Norfolk. The world needs more Shalonda's (caring, compassionate and going above and beyond)","{'neg': 0.071, 'neu': 0.79, 'pos': 0.14, 'compound': 0.9514}",0.9514
0.9515,2020-06-01,2020-06-01,50.0,Consistently Great,Southwest is always consistent.  Safety is a priority.  We love flying Southwest and appreciate the excellent service!  Very clean!,"{'neg': 0.0, 'neu': 0.434, 'pos': 0.566, 'compound': 0.9515}",0.9515
0.9516,2020-07-01,2020-07-01,50.0,Perfect,"I've flown with several airlines but Delta is perfect price wise, comfort and ease of access to book!","{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.9516}",0.9516
0.9516,2021-03-01,2021-03-01,40.0,Exceptional by recent standards!,"VERY surprised by quality of experience (particularly compared to other major carriers). All staff very friendly, excellent technology to track and text you updates on location of your baggage (check in, on plane, off plane, baggage carousel #, etc...), informative when delayed and went out of their way to help each passenger find connecting gate information BEFORE landing, planes were newer and had screens in the seat backs and outlets to charge devices (also nice they provided complimentary headphones if needed!).","{'neg': 0.033, 'neu': 0.767, 'pos': 0.201, 'compound': 0.9516}",0.9516
0.9517,2021-07-01,2021-07-01,10.0,"Horrible Customer Service, Ended up Cancelling the whole flight","I booked myself a nice business class flight for a family vacation to Switzerland. The trouble started about 4 weeks prior to departure: their partner British Airways cancelled the outgoing flight. Ok, no problem, I call and they rebook me on a United/Swiss flight - I'm actually happy about it because Swiss is a nice airline.Then two weeks prior to departure, they call me and tell me my return flight was also cancelled. So I call them again, thinking I'll just rebook. Maybe I can even extend my stay a bit. But the rep tells me there are no options. Either I do an overnight in London, for which they do not pay the hotel, or I wait for another flight for 4 weeks - that's not what I had in mind with extending my trip by a little bit.I argue, and call back 4 additional times hoping I would get something sensible. Each time the call center queue is 4-6 hours, thankfully they have a callback option. But still, at this point I'm planning my days around calls with AA and hoping my vacation is still happening. Mind you I made plans at this point, incurred additional costs, etc.Finally I reach a competent rep that escalates to their support, and that support escalates to their support. Then they drop this bombshell on me: the rep that rebooked me on the United/Swiss flight was not authorized to do so, and I will not be able to board when I show up. They are now clearly trying to get me to just cancel and get a refund 5 days prior to departure. At this point I'm done. I go through with the cancellation and rebook on Delta which never gave me this type of a nightmare.I will  never fly American Airlines, British Airways, or anything else in their stupid ""OneWorld"" alliance ever again.","{'neg': 0.073, 'neu': 0.798, 'pos': 0.129, 'compound': 0.9517}",0.9517
0.9517,2020-06-05,2020-06-05,8.0,"""the best airport I have been through"""," |  Flew through Charlotte Douglas international airport on the way to Antigua back in 2016. It was the best airport I have been through, easy to navigate, good food and shopping options, and nice staff. The best airport along the east coast by far.","{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.9517}",0.9517
0.9517,2020-05-01,2020-05-01,10.0,no compensation during pandemic,"please see response after a third attempt at less than 150.00 reimbursement request from airline due to cancelled flight and necessary overnight at the airport:Boo American Airlines. Not flying with them againI've received your most recent email and I am disappointed to learn that you are still upset with us.Considering the circumstance, I can understand the commitment with which you've continued to pursue this matter. I have taken to review this situation in accordance with our company policies and procedures. Our position has not changed, and we must decline to settle this issue as you have suggested.When there are changes that affect your trip, we'll try to contact you in advance and move you to a similar seat, though we can't make any guarantees.We do our best to be on time but our flight schedule is not guaranteed and not part of this contract. We are not liable if:We're late or you don't make your connectionWe change the schedule of any flightThere are special, incidental or consequential damages because of these changesNevertheless, I have documented your dissatisfaction how the situation was handled and our lack of compensation. Your comments will be used for an internal review that will help drive positive change. Feedback of this nature is vital, and will be used in an effort to improve our service.Mr. Engelhart, again, I regret that we have been unable to come to an agreeable resolution. Given the privilege of continuing to serve you on the new American Airlines, we look forward to providing you with a more satisfying travel experience.Sincerely,Jennifer LidetCustomer RelationsAmerican AirlinesAA Ref#1-29221818992","{'neg': 0.069, 'neu': 0.805, 'pos': 0.127, 'compound': 0.9517}",0.9517
0.952,2020-07-27,2020-07-27,1.0,"""Hope the pandemic causes a mindset change"""," |  Must be the worst airport in the world, security treat people like dogs. Lounges are always full. Its the whole attitude of the staff. They have had it easy for years. Now that crunch time has come they may start to treat people like customers, in a friendly and happy manner. We are going on our holidays. We do not want to be abused by staff from start to finish. Its a dreadful experience. We pay your wages, we are on a hard earned break and you ruin the start of it. Its appalling. As far as the lounges go the staff are a disgrace. You feel lucky to get in any lounge even though you have paid an annual fee. Hope the pandemic causes a mindset change. The only nice people at Manchester are Jet2 staff. What a breath of fresh air to get to the Jet2 gate and the staff are so lovely. What a change.","{'neg': 0.124, 'neu': 0.664, 'pos': 0.212, 'compound': 0.952}",0.952
0.9525,2020-10-18,2020-10-18,8.0,"""it was a very straightforward process""","  | First overseas trip of 2020 and surprisingly it was a very straightforward process through Heathrow Terminal 2. We arrived with 3 hours before departure but neednt have worried. Travelling to Warsaw on LO282, our check in was completed online 24 hrs before. The check in area was quiet and we walked straight up to the kiosk to print our luggage tags. After issuing the tags, the kiosk printed paper boarding passes without any prompt - trying to save paper, we had already got our passes on our mobile phones. Would advise airlines to check if passengers need a paper pass at the kiosk. Once our luggage was tagged, we walked straight over to a drop off desk. In the past, there would be a queue, but given our early arrival at the airport, and the drop in passenger numbers this year, queueing wasnt required. Tags scanned and luggage on its way, we joined the queue through security. Only two lanes were open, but the staff were extremely quick in moving passengers through. Before we knew it we were airside. From walking into the terminal to getting through security only took 20 mins. Obviously the main difference this year is the number of travellers going through Heathrow (or any airport for that matter). Airside was much quieter than we have seen, and one can only imagine the loss in revenue for the high end shops that cater to the wealthy passengers. We made do with visiting World Duty Free, then WHSmiths (always need some reading material) followed by a pint at the pub on the upper level. Naturally everyone is wearing masks and observing social distancing. My wife was disappointed that the perfume samples were not available - for me this was a major plus as I would usually have to wait ages for her to try different scents before choosing which to buy. Our flight usually departed from a B gate, but given the low number of flights, we were directed to one of the gates at the main lounge. Arriving back to Terminal 2 a week later was a little bit busier than before. To start off with as we deplaned, we had to show our COVID documentation (completed online 2 days before). Several fellow passengers had not done this so had to stand to one side and do it there and then. Our arrival coincided with a couple of long hauls from the Far East so there was a long queue at passport control. This wasnt helped by only three e-gates being used. Just as I got to the front of the queue, they closed the e-gate! However, a member of staff was very good at getting three lanes down through the 2 remaining e-gates. I wonder how these queues will change once we end the transition period at the end of the year. By the time we got through passport control and walked over to the carousel, the luggage was just being brought out. From exiting the aircraft to leaving the terminal took 50 mins.","{'neg': 0.031, 'neu': 0.903, 'pos': 0.066, 'compound': 0.9525}",0.9525
0.9526,2021-08-01,2021-08-01,40.0,Good Experience,"Flight home from vacation. We chose the ""Comfort Plus"" seating, and did not regret it. The flight was around 3.5 hours, and the extra legroom of the Comfort Plus class was a great help to not feel cramped and trapped for hours. The in flight entertainment choices were plentiful, with a number of current movies and TV series shows, and live channel options as well. The attendants were professional and friendly. The captain was also very professional and provided a smooth flight from takeoff to landing.","{'neg': 0.034, 'neu': 0.73, 'pos': 0.235, 'compound': 0.9526}",0.9526
0.9528,2020-10-01,2020-10-01,50.0,Great people,Pilot was great and informed. Colleen was very professional and best personality. Lynn was fill of info and very helpful and concerned for all passengers. Love this airline!,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.9528}",0.9528
0.9529,2020-10-01,2020-10-01,10.0,American Airlines in a time of COVID19,"I flew to Orlando from Philadelphia on Oct 15th and back on October 25th. For any one flying in a time of COVID... I highly encourage you to CHOOSE ANOTHER AIRLINE. American is NOT encouraging basic CDC guidelines and has done nothing to tailor the boarding process to encourage social distancing. Simple things like encouraging spacing while waiting to board seem like the least they could be doing now. They are also not blocking middle seats. Additionally, their planes are hot since it seems they have not found a way to keep them cool without blowing air around to much. They are not investing in protecting you as a customer... DO NOT PROTECT THEM from the financial crisis. My seat's tablet also did not work so it's clear they aren't doing upkeep on their planes... doubt they are cleaning well. I will encourage all friends and family to NOT fly with them... there are WAY better and safer options right now.","{'neg': 0.08, 'neu': 0.738, 'pos': 0.182, 'compound': 0.9529}",0.9529
0.9531,2021-03-21,2021-03-21,3.0,"""get ready to walk and walk and walk""","  | This airport is awful. Unless you happen to be in terminal A in some of the first gates, get ready to walk and walk and walk. In the design they did not include enough escalators and so both arriving and departing you queue to get on the escalator. Also, if you are in terminal B, you need to traverse under the tarmac. This is an incredibly long walk for an airport of this size - they state 7 minutes. Also, they oriented the entry to the airport at the end of terminal A instead of the middle. So for 3/4ths of the gates, get ready to walk. Also, terminal B, there are few amenities vs terminal A. Finally, for baggage claim, you need to commit to walk to one side or the other to see the posted bag claims for your flight. They should have signage before you have to commit to one side or another, otherwise you have to back track. Just feels like they could have accomplished all this with half the footprint. With all of the airport experience around the works, it is impossible to believe this airport could have been this poorly designed. I would recommend a serious rehab to fix these grave inconveniences. That said, it is new and clean. The skis come out on a dedicated ski carousel. The stores that do exist in terminal A are very nice.","{'neg': 0.028, 'neu': 0.866, 'pos': 0.106, 'compound': 0.9531}",0.9531
0.9532,2021-05-01,2021-05-01,10.0,Terrible,"My experience with American Airlines over the last two months has been nothing short of exhausting. I booked a flight for a work trip and then a few months later left that company.  I called AA to cancel said flight and book two tickets for an upcoming flight which would result in leftover credit from the original trip. I was never sent a confirmation that the original flight was cancelled, or record of my trip credit. It took 3 calls over the course of 4 weeks to even confirm that our tickets had been booked, as each rep told me the previous rep did not press the right keys, but now they were booked, only to find invalid record locators for our flights. The night before our flight it appeared that our seats had disappeared. After a 4.5 hour call at 10pm, with the rep hysterically laughing that our flight no longer had seats and she could not use our credit, we finally figured out our tickets. Now, I am trying to book flights with the remaining balance and it has been next to impossible. I spent 2 hours on the phone with a rep this morning trying to find my flight credit with an email I received on June 1 (finally) listing my trip credit number. Even though my email was received on June 1 and noted that it was issued on June 1, I was repeatedly told that was invalid credit and was issued and used on May 20th. Not accurate. Finally I was reissued a travel credit and assured it would be an easy booking process when I called back. Here I am, on hold again for 30 minutes now because the rep cannot find the new credit number they issued or the travel credit at all. This process has not only been a gigantic waste of time (at least 12 hours on the phone at this point) but also infuriating that the errors and mistakes of AA’s booking process have become my own massive problem","{'neg': 0.073, 'neu': 0.799, 'pos': 0.128, 'compound': 0.9532}",0.9532
0.9533,2021-07-01,2021-07-01,50.0,Easy flight to Green Bay,My husband and I try to use Delta for our flights whenever we can because of the service.  We flew from ATL to GRB.  Everyone we encountered from entering the Delta Terminal to the flight were so kind and helpful.  The flight was easy and calm with no problems.Thanks for giving us a great start to our vacation!,"{'neg': 0.031, 'neu': 0.694, 'pos': 0.275, 'compound': 0.9533}",0.9533
0.9535,2021-04-01,2021-04-01,50.0,"Great flight, great service!","First trip to Texas! Great customer service at gate C2 in Minneapolis. Flight #662. Flight attendants were very friendly and efficient as well. One of the best trips I've ever taken. Arrived terminal in Dallas, took 5 minutes to get from gate to ground transportation. Covid practices in place on flight and at both airports.","{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.9535}",0.9535
0.9536,2021-12-01,2021-12-01,40.0,Newer Aircraft Made Flight Easier,"The Fort Wayne to Dallas daily flight is a direct flight that is quick and easy. As usual for me, the economy section is uncomfortable due to my 6'5"" height. The plane was a newer aircraft that made the trip a little easier. The cabin crew was excellent and made the flight more comfortable as well. Boarding and exit from the plane was quick and easy. Overall, a good flight.","{'neg': 0.032, 'neu': 0.712, 'pos': 0.256, 'compound': 0.9536}",0.9536
0.9536,2021-01-01,2021-01-01,10.0,DON'T TAKE CARE OF CUSTOMERS,"We booked a flight in November to fly our family to Cuba on Jan 15.  We lined up childcare for our toddler. Our parents took time off work to keep him. American Airlines calls 11 days before departure and cancels flight, rebooks us for Jan 31. My parents take the week off work AGAIN to keep our son. AA calls 12 days before departure and cancels flight, rebooks us for Feb 13. Parents take the week off work AGAIN. Twice prior we had been offered a refund instead of a credit should we choose not to rebook. But this trip is important to us, so we remained dedicated to American Airlines and rebooked.Yesterday we found out that Cuba now requires a one week full quarantine. We cannot sustain this because of our kids. So we have no choice but to postpone our trip until regulations loosen. This was no fault of our own. Since we had been offered a refund over a credit with the previous short notice cancelations, we called to request one now that travel regulations had become impossible for us.We were told that the refund was no longer available, only a credit. When we were able to go, we had out flight canceled on short notice again and again. And now we are unable to go when we would have been able to go the previous booked dates. It is only because of out of the blue, short notice cancelations on the part of American Airlines that we are now unable to go, for we would never have been pushed back this far (to the date when new COVID regulations were put in place in Cuba) if we hadn’t had all of those flights canceled and then unable to rebook for a date close to our original departure dates.We asked for a supervisor and explained the situation (everything I wrote above). We were told we still can’t get a refund. We are not choosing to cancel because we just changed our minds. We would go if we could, but it’s not feasible right now because of the new restrictions placed yesterday. And we would not even be in the situation of having to deal with these new regulations if American Airlines hadn’t canceled on us twice, on short notice, back when the regulations were find for us to go. It was because of YOU delaying us that we are here. It is not our fault. It is YOURS. Therefore, YOU SHOULD be the one to do the right thing and return the money for the trips you have not ruined. A credit will not suffice. That is not how we expect to be treated. That is not how we have been treated by other airlines in the past. We travel a lot and give good money to airlines that treat us well. If this is not made right, American Airlines will not be one of them. We book large groups for these trips, and if things are not resolved properly, then American Airlines will not get our business our the business of our large groups ever again. Make it right. Please refund our money in full.","{'neg': 0.043, 'neu': 0.886, 'pos': 0.072, 'compound': 0.9536}",0.9536
0.9538,2020-05-01,2020-05-01,50.0,CANCELLATION DUE TO COVID-19,"Our flight to Cabo for June  2020 was cancelled in May 2020. Southwest within days issued travel credits to our friends, reinstated our points used and refunded all of us our early bird checkin fees. Once we found out that travel ban is still in place to Mexico and no replacement flights yet, we requested a refund for friends instead of travel credits since trip cancelled. Within 2 days our friends received their refund. I did everything by email instead of sitting on hold on the phone. It was so easy and all handled very quickly. Very impressed with the ease of handling all the cancellations for this trip. Hope we can rebook soon.","{'neg': 0.073, 'neu': 0.726, 'pos': 0.201, 'compound': 0.9538}",0.9538
0.9539,2020-07-01,2020-07-01,10.0,Poor COVID compliance during flight!,"While I was waiting for our plane to depart flying from Dallas to San Diego I remember hearing the flight attendant through the speakers thanking us for flying American and how the airline is doing everything they can to protect us during these times... I felt a chill run through me as I watched a plane full of terrified passengers. Such a surreal image in front of me, I felt mocked and ridiculed by American Airlines. This is what I experienced:1. Seating- We were a group of 3 traveling together but our seats were apart. When I approached the flight attendant at the gate (in Dallas on our way home to San Diego) to ask if they could move us and have us sit together (because you know, there is a pandemic going on and we wish to stay within ""our bubble""), he didn't even look at the screen to check he simply said: this is an full flight. WHAT? The announcement left me flabbergasted. A completely full flight during a pandemic? Didn't American reassure me they were doing everything they could? What happened to the promised social distancing measures on the aircraft to ensure OUR safety?  What happened to leaving empty seats to try to maintain distance? How come small businesses have to comply with this measure costing them greatly but one of the biggest corporations in the world can't be held accountable? So WHY is the company not implementing social distance guidelines? Furthermore, this employee didn't even try moving passengers around so we could sit together; not just for our safety but for the safety of others. Did not bother, did not care.2. Boarding- all other major airlines I have flown with since this whole thing started have been boarding backwards starting from the end of the plane. This is to avoid people standing in the aisle while people are seated. But not American Airlines, no. As we sat, there were hundreds of passengers looming over us waiting for the line to move. INSANE.3. Other concerns- Another thing I didn't see was the temperature check. I saw at least 1 very sick passenger, pale with visible sweats and barely able to stand or walk straight. I am not saying it was due to COVID but I had to certify that I didn't have any symptoms when flying so why was this person traveling with an illness? I would have expected any sick person to STAY AT HOME and for the company to implement that so passengers feel SAFE. Another thing that concerned me was that a lot of passengers were wearing their masks under their nose and the crew members allowed them to.So when I received an email with a survey asking if I would recommend others to fly American Airlines the answer is simple: NO. Or at least NOT YET. Even though American Airlines have implemented many other excellent measures (requiring face masks during the duration of the flight as well as adding HEPA filters and electrostatic sprays inside the aircraft to kill germs and viruses), this is simply not enough to travel with the absolute confidence you promised us. Small locally owned businesses with less resources have stricter rules and more drastic measures than what I experienced during my flight. I will hold American Airlines (and any other major corporation) to the highest standards simply because WE SHOULD.","{'neg': 0.065, 'neu': 0.843, 'pos': 0.092, 'compound': 0.9539}",0.9539
