compound,Date,Date.1,Rating,Title,Review,scores,compound
0.923,2019-12-01,2019-12-01,50.0,Excellence in Flying,"Delta surpasses every other airline on every level. Wish we tried Delta sooner, we will always choose Delta going forward. Excellent service, hassle free, accommodating and extremely comfortable and modern flying experience.","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.923}",0.923
0.923,2020-02-01,2020-02-01,50.0,Exceeds my expectations,The in-flight  entertainment is such a bonus of flying with Delta. The free snacks are quite decent and the air stewards are very kind.,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.923}",0.923
0.923,2019-12-03,2019-12-03,3.0,"""airport is not at the level it should be""",  | San Francisco is a fantastic city and its airport is not at the level it should be. The queuing time is the most important and performs too poorly. Tops - Wifi is easy to connect and fast - you get your bags fast. Bottoms - Security lines are extremely long (30 to 45 min) - Customs are way too long for visitors (1h to 2h easily).,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.923}",0.923
0.923,2019-11-01,2019-11-01,50.0,Most comfortable of all,So happy with my experience on Delta. The hosts were attentive and pleasant. The seats were clean and comfortable and the flight was smooth.,"{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.923}",0.923
0.923,2020-01-01,2020-01-01,50.0,Fully packed Flight,I was happy we signed up for priority boarding as the flight over was totally full and they ran out of overhead space.  We did priority boarding a month out and we were still A58/59.   I would have expected that far out to be a lower number but it was the holidays.  The flight was on time and as they were landing to the north we had a nice view of the city prior to landing on the left side of the plane.  The bags did take a while but all in all it was a very good trip.   We caught a Lyft at the airport.  We caught it in the parking garage at terminal B.   It was a 5 min walk and we used the new Lyft method where they give you a code and you take the next available Lyft.   We were going to the Financial District so it took about 45 mins and cost $50.,"{'neg': 0.01, 'neu': 0.895, 'pos': 0.095, 'compound': 0.923}",0.923
0.923,2019-12-01,2019-12-01,50.0,Relaxing flight,"Flight was very relaxing with the exception of a little turbulence in the beginning, and a rough landing.  My family enjoyed the in-flight movies selection and complimentary earphones (be advised, do not pay $2 per set if you have a continuing flight on Delta, your connecting flight headphones will be free of charge.  We were dupped on our flight out of Baltimore).","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.923}",0.923
0.923,2020-02-01,2020-02-01,50.0,Good Experience,Southwest's experience is exactly what you want out of a domestic flight. It's straightforward and comfortable. The crew was professional and overall enjoyable. Great value!,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.923}",0.923
0.923,2019-12-01,2019-12-01,50.0,Easy Peasey,Great flight with excellent crew!  Southwest is the best for budget flying. Smooth flying and usually early or on time.,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.923}",0.923
0.9231,2017-06-14,2017-06-14,10.0,"""improved markedly"""," Verified Review | We flew from Terminal 3, the base for United's domestic operations. Things have improved markedly at San Francisco over the past couple of years. Terminal 3 has been thoroughly modernized and has many state-of-the-art features. United's clubs, at gate 69 and in the satellite concourse, are both among their better clubs. Check-in is well-spaced and efficient. Security, long a problem for Terminal 3, seems to have been configured to move quickly. We were flying at midday and experienced no wait at TSA Pre-check. As an aside, I'm also familiar with SFO's international concourses. They are among the best in the US, with lots of facilities and efficient boarding areas.","{'neg': 0.039, 'neu': 0.814, 'pos': 0.147, 'compound': 0.9231}",0.9231
0.9231,2019-07-01,2019-07-01,50.0,Great service,Great service.Airline staff excellent and hlpefull.Planes clean and tidy.On board entertainment greatOn Time,"{'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.9231}",0.9231
0.9231,2019-09-01,2019-09-01,40.0,The Adventure Begns,Delta comfort is a good option depending on price and length of flight. We had a number of points to apply so it helped with pricing. Seats are more comfortable but nothing approaching business class. We both have long legs so the room between seats was helpful. Staff was courteous. Meals were standard for a European flight..,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.9231}",0.9231
0.9231,2019-11-01,2019-11-01,40.0,Surprisingly enjoyable flight,Flew from Phoenix to JFK non-stop on one of Delta’s 737 jets.  Service was good.  Flight left on time & arrived early.  Entertainment system on these planes are pretty good including live tv which passes the time rather quickly.  Seat comfort & leg room were tolerable.,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.9231}",0.9231
0.9231,2020-01-01,2020-01-01,50.0,We had a great flight,The flight was on time both departures and on arrivals.  The staff was friendly and the plane was comfortable. There was sufficient overhead storage for our carry on luggage. Our plane also  had one of the better TV/Music systems compared to other airlines- loved that the volume controls and headphone jacks were near the tv screen instead of on the armrest.,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.9231}",0.9231
0.9231,2019-12-01,2019-12-01,50.0,Mary Olivia,There was swift communication due to delays. The pilot was reassuring despite the turbulence. The cabin crew was fantastic and thanks for the free snacks.,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.9231}",0.9231
0.9231,2019-09-01,2019-09-01,40.0,Splurged on Delta Comfort,"At 78 and 84 legroom is important to us.......and long flights make it even more necessary.SO we flew DELTA COMFORT DEN to ATL....then ATL to JNB on Sept.9,2019 and back on Oct.8, 2019.  i do not know if dDelta Comfort is premium economy.Obviously, the flights were MORE expensive than economy.While we did get the legroom.................the seats themselves were NOT comfortable.  never felt this way on a flight before....and don't know why.On the way home, with a few empty seats in economy.......I tried those.  Had great legroom...Delta Comfort probably wasn't necessary!!!!i will say that the attendants were fab.......the food OK......and the restrooms cleaned periodically.  That was wonderful!YES.....I would fly Delta again......but Delta Comfort?  Just don't know.","{'neg': 0.036, 'neu': 0.823, 'pos': 0.141, 'compound': 0.9231}",0.9231
0.9231,2019-11-01,2019-11-01,50.0,Going and coming back was a great expirience,Great experience all flight attendance were great hadn’t flown in years. Going and coming back was great.,"{'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.9231}",0.9231
0.9231,2019-09-01,2019-09-01,40.0,great flight,A great smooth flight.  We had great weather leaving Rome so great views of islands and Alps.  Looked the Premium economy for extra room,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.9231}",0.9231
0.9231,2019-09-01,2019-09-01,50.0,Perfect flights,"Southwest is the best for our lifestyle. Easy baggage check in and even in the early hours of the day smiles.The crew were super as usual and 1  actually sang the star spangled banner on it""s anniversary,so cool and what a voice.As always will fly again with southwest.","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.9231}",0.9231
0.9231,2020-01-01,2020-01-01,50.0,Non stop to JFK Arrived Early!,"Don't usually fly Delta, but only nonstop I could get to NYC.  Great service, even a meal was included.  We arrived early.  Flight back to SFO also arrived early, and again great service and a meal","{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.9231}",0.9231
0.9231,2019-10-01,2019-10-01,50.0,Return trip from military teaching duty,"Great flights, on time, smooth ride great flight attendant service - as always, and great seating system","{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.9231}",0.9231
0.9231,2020-03-01,2020-03-01,50.0,Thank You Delta,"I was happy to board the last flight out of Bogota when the airport was about to close and after being ditched by Air Canada, you did your best to do my trip enjoyable. Thank you again","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.9231}",0.9231
0.9232,2019-12-01,2019-12-01,20.0,Priority Boarding Is A Joke,"We had a connecting flight so we paid for auto check in which was suppose to give us a decent boarding position.  What a joke!  First they boarded wheel chairs ( absolutely the right thing to do) ... then the circus started. Anyone who needed extra time.... WOW! Half the plane boarded. A woman with a dog ( not in a carrier) trotted on & sat in the front row only to decide she preferred a different seat . ( Holding up the  boarding . People actually RAN to get in the need extra time line. Im not exaggerating, half the plane boarded. Then when regular boarding began , people in c boarded with A because the SW attendant allowed it. What I have learned is not to pay for auto check in but to simply get in the need extra time line. The next time I have a connecting flight I will take advantage of the system and board early also. Perhaps anyone who needs extra time should have to wait to exit the plane  after everyone else. That may solve the problem. Why do they need extra time to board but they are fine to run off the plane? Perhaps they should have to sit in a certain area so they get help getting off after everyone else does.","{'neg': 0.017, 'neu': 0.886, 'pos': 0.097, 'compound': 0.9232}",0.9232
0.9233,2020-02-01,2020-02-01,50.0,Delta is the best!,"Always on time and if they aren't, it doesn't matter.  A delayed flight for aircraft maintenance is more important than anything to me.  Prompt, professional, the best, in my opinion.  Now, if they would just make their frequent flyer mile redemption a bit more affordable I would be happy.  Other credit card airline redemption is much less than Delta.","{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.9233}",0.9233
0.9233,2020-02-01,2020-02-01,50.0,Friendly flight attendants and tasty food,The flight attendants were very friendly and helpful on the Paris to Cincinnati segment.  The always available snacks and beverages are helpful on the long flights.  Delta now has a very pleasing presentation for the meals.,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.9233}",0.9233
0.9234,2019-08-01,2019-08-01,50.0,Quick trip to LA,Needed a quick & cheap flight to LA in order to go on a cruise from LA  to Vancouver.Driving down to Buffalo is seamless since you are required to get to Pearson so early in order to check luggage & go through security..... Southwest Airlines offers 2 FREE checked bags with every flight... and honestly it only takes maximum 10 minutes to go through security in Buffalo... even with the CND - USA exchange rates... 2 people can fly return with 2 free bags each for just over $ 550. US$$With less hassle!! Check out other cheap airlines... JetBlue & American Airlines,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.9234}",0.9234
0.9235,2020-02-01,2020-02-01,50.0,Literally the BEST customer experience ever!,"I had literally the very best customer experience of my life with Delta. Due to a very stressful and scary experience in regards to my health, my husband and I had to cancel a recent flight quite suddenly. When I called customer service to sort out the details the agent I interacted with not only expressed sincere and genuine concern for my wellbeing, he also quickly and efficiently handled the cancellation. The call ended with me thanking him and him once again providing his best wishes in a way that was, res, kind, respectful and utterly human. It was incredible not only to have my issue addressed but also to feel cared about by a stranger. One very grateful customer here.","{'neg': 0.059, 'neu': 0.779, 'pos': 0.162, 'compound': 0.9235}",0.9235
0.9235,2019-10-01,2019-10-01,40.0,I was pleasantly surprised,"I'd never flown Southwest before, and was skeptical of the boarding plan. I was pleasantly surprised by how well that system worked! Other ""pluses"" include the personable and helpful crew, the seat comfort, and the TWO FREE checked bag offer!We did have a delay when we changed planes in Orlando; the notification system left much to be desired. We reached our destination a couple lates late, but safe and sound.I would not hesitate to fly Southwest again.","{'neg': 0.038, 'neu': 0.722, 'pos': 0.24, 'compound': 0.9235}",0.9235
0.9236,2020-02-01,2020-02-01,50.0,Great flight,Amazing crew !! It was a pleasure flying American!  Flight attendants were very attentive ! Only positives to say about this flight,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.9236}",0.9236
0.9237,2019-10-01,2019-10-01,30.0,Reliable But Not Special,"If you expect first class service when you fly first class, you know that the experience is likely going to be good but not worthy of being called first class, at least for these prices.  So if your expectations are low, this will be a pleasant experience.  Boarding is always a cumbersome process with everyone crowding around the gate. But Delta has been better about enforcing its boarding discipline process.  On board, the service is attentive and the food is, well, airline food.  The cabin configuration and sleeper accommodations are ok unless you are tall and/or like to keep your personal items close by as opposed to the overhead. Importantly from a competition perspective, at the moment, there is no other non-stop option from NYC to Venice.","{'neg': 0.059, 'neu': 0.789, 'pos': 0.152, 'compound': 0.9237}",0.9237
0.9237,2019-08-01,2019-08-01,40.0,Comfortable fight,"Our Southwest flight was very pleasant for the most part. We arrived at the gate to discover that our flight had been delayed by almost an hour. The airline was apologetic and explained why the flight had been delayed. Once boarding began it was quick and easy. I slept through the majority of the flight. Due to the first flights late departure and subsequent late arrival, we boarded our second flight only minute before they shut the gate for departure. Due to this fact my boyfriend and I were not able to sit together. While I would have preferred to sit next to him I met a lovely woman and had a nice conversation. Landing in Orlando was a bit difficult due to weather but the flight attendants and the pilot got us through. Overall it was a very pleasant experience. I would definitely choose to fly south west again though I would bring my own snacks.","{'neg': 0.029, 'neu': 0.864, 'pos': 0.106, 'compound': 0.9237}",0.9237
0.9237,2019-10-01,2019-10-01,40.0,Vacation to California for a wedding,"I bought 3 tickets at one of their speical offerings for this flight to LAX back in July.  It was only $132.50 a piece for one way.  This was a great price.  We did get into LAX at 1030 PM at night, but the service was good.  Our flight was delayed twice.  We left Louisville an hour late and got into Phoeniix and learned we would be another hour delayed getting out of Phoenix. Southwest always informed us if the flight was going to be delayed. The flight was smooth even though there was no service by the flight attendents on this 58 minute flight into LAX. The flight was full.  I needed a w/c and the crew in Lousiville did not let me board first as usual. They did not keep me in a w/c due to needing them at the airport. I was able to board early as I had paid the $25.00 for an early bird seat.- A 32. I did find a good asile seat.  There was a w/c waiting for me in Phoenix and the attendant was very nice. Over all I will fly Southwest again. I like their special rates they offer frequently.","{'neg': 0.048, 'neu': 0.849, 'pos': 0.103, 'compound': 0.9237}",0.9237
0.9239,2019-10-01,2019-10-01,40.0,Direct flight would be perfect if it was later,The flight going to las vegas and coming home was great the only wish would be mid morning to early afternoon flight would be perfect. I been using southwest for at least 10 years and I dont have anything bad to say about southwest airlines except cheaper flights because my first round trip flight vegas to buffalo was 177 dollars round trip and last flight was close to 500 dollars round trip.,"{'neg': 0.0, 'neu': 0.832, 'pos': 0.168, 'compound': 0.9239}",0.9239
0.9239,2020-02-01,2020-02-01,50.0,Premium economy AA to Amsterdam,"Premium Economy is the same seat as AA’s domestic first class, so super roomy and comfy. Good entertainment offerings and a really nice Casper branded pillow and blanket that were actually very impressive. Food definitely not up to par when compared to some other carriers premium services, but certainly a step up from AA’s coach offering. We got stuck on the ground for almost two hours due to a load balancing issue. They basically had to unload all of the cargo and reload it while we sat in the plane. Minor inconvenience but they made up all of the time due to an insane jet stream that day. Thanks AA! We will definitely be using you again!","{'neg': 0.068, 'neu': 0.75, 'pos': 0.181, 'compound': 0.9239}",0.9239
0.9239,2020-01-01,2020-01-01,50.0,Another good experience aboard SW,"Have never had a bad experience aboard SW.  Friendly professional staff, clean plane, clean restrooms, decent snack.  For the first time we treated ourselves to the pre-boarding fee and got A boarding passes and that was nice.  Smooth, uneventful flights both ways.","{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.9239}",0.9239
0.924,2020-01-01,2020-01-01,40.0,Good flight,Flight was fine. Not full. Staff as usual very friendly and helpful. Keep the 2 free bags forever. Wish they had more snacks,"{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.924}",0.924
0.9241,2019-09-01,2019-09-01,40.0,Pretty Nice Airline,"Good trip to Vegas, no surprises.  I'm not a fan of the boarding procedure, but we did OK with just waiting until 24 hours to check in and got pretty good boarding positions.  In the past I have paid the early bird fee and received poor seating compared to friends who just did the 24 hour check in.  So I won't be paying for Early Bird again.","{'neg': 0.088, 'neu': 0.672, 'pos': 0.24, 'compound': 0.9241}",0.9241
0.9241,2019-11-01,2019-11-01,50.0,flying delta to birmingham,"flew to bham yday. 2412 to atl. easy flight.at atl the gate agent, sherronda was awesome!! i was in 30a, she put me in 24bthe middle-yuck.next thing i knew the screnn showed me in 15c-the aisle, yippee!!she was the best!!","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.9241}",0.9241
0.9241,2019-10-01,2019-10-01,50.0,5 stars!!!! TOP NOTCH,"Wonderful experience!!!! The reservation was easily made on short notice, incredibly affordable, the staff member checking us in was delightful, the bag didn’t cost $ to check in, and the seats/leg room was bigger than #AlaskaAirlines hands down!!! Way to go SW! You have my business for travel to/from HI for sure!","{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.9241}",0.9241
0.9243,2020-03-01,2020-03-01,50.0,Great Flight,"This was a great flight.  Flying out of Hartsfield is always great. PVR airport is a little different.  You exit the flight onto the tarmac  and board a bus to the terminal. The PVR is bigger than I thought and it is nice.  PLS KEEP UP WITH THE FORM FROM CUSTOMS AND AS YOU WILL NEED IT TO EXIT COUNTY OR HAVE TO PAY $30 USD TO GET  ANOTHER FORM. Also, when you exit to ground transportation the the room you walk thru is really time share people.  Keep walking to get outside to the actual ground transportation.","{'neg': 0.02, 'neu': 0.833, 'pos': 0.147, 'compound': 0.9243}",0.9243
0.9243,2019-09-01,2019-09-01,50.0,Great flight,"Our original returning flight was a connecting flight going from San Francisco to Denver to Kansas City.  We got an email from Southwest a few weeks prior to travel that they had changed the flight from San Francisco to Vegas to KC.  We were very happy with the change as I think the airport in Vegas is not as crowded and congested as Denver.  We were very happy overall with our experience.  On our return trip home we were in a new plane with more leg room, making that very nice.","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.9243}",0.9243
0.9243,2019-10-01,2019-10-01,50.0,Always a pleasure,"It's always a pleasure to fly Southwest, even with the economy seating.  The flight to Seattle was especially fun because of the humorous flight attendant!  Good job, Southwest!","{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.9243}",0.9243
0.9243,2019-09-01,2019-09-01,50.0,Excellent hostesses on  two completely filled flights,"Pleasant experience on a crowded, hours long flight. Our hostess was gracious and super efficient. Qualities not in abundance want supply these days.","{'neg': 0.038, 'neu': 0.534, 'pos': 0.427, 'compound': 0.9243}",0.9243
0.9244,2019-09-01,2019-09-01,50.0,Great flying experience,Their super friendly staff made the whole experience enjoyable!  They were on time and  very efficient.,"{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.9244}",0.9244
0.9244,2019-11-01,2019-11-01,40.0,Thanksgiving Holiday!,There was a delay in the flight schedule but we were prepared for it since I opted to receive text messages. The takeoff and landing were smooth and comfortable on both flights. Great customer service!!,"{'neg': 0.038, 'neu': 0.664, 'pos': 0.298, 'compound': 0.9244}",0.9244
0.9244,2020-03-01,2020-03-01,40.0,Comfortable international flight,"Comfortable seat, great attention from flight attendants, good movie choices. This was an eight hour flight that was not uncomfortable at all.  Meals adequate.","{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.9244}",0.9244
0.9245,2020-02-01,2020-02-01,50.0,We loved our American Airlines Vacations pkg to Universal Orlando!,"Has a wonderful trip to Universal Orlando with my seven grandchildren. Booked trip through American Airlines vacation and bundled the trip. Best deal, and best trip ever!","{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9245}",0.9245
0.9245,2019-09-01,2019-09-01,40.0,Pleasant trip,"We traveled in Southwest flight 869 from PHL to SFO via DEN for a short stay of 50 minutes on 05/08/19. The Airlines offers free Check in luggage 2nos of 50 lbs each & a cabin luggage of standard size. In flight it also offers complimentary snacks corn chips, cookies, Tea/ Coffee & Hot chocolate, Apple/ Orange/ Pineapple juices.Water & Lime & Energy drinks. The service & hospitality of stewards are excellent.The seating leg space is sufficient to relax.The flight landed at Denver in time & the passengers meant for SFO are requested to seat in the flight itself & they can change their seat to their convenience.The flight with different flight crew members took of in 45mins & reached SFO well within 2hrs.It is a very pleasant journey for us.","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.9245}",0.9245
0.9245,2020-03-01,2020-03-01,50.0,Vacation,"This airlines has a very good service in domestic and international fly services, compare to the others airlines I think is the best in the United States , I’ve traveled to many cities and many countries, Two weeks ago we fly from London to jfk Ny they were taken care to all passengers they were very organized.","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.9245}",0.9245
0.9245,2020-01-01,2020-01-01,50.0,Come fly the friendly skies!!!,"Great service on Delta. My preferred airline b/c of their overall package. Friendly staff, accommodating and courteous. Highly recommend Delta who is looking to switch to a new airline","{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.9245}",0.9245
0.9245,2019-12-01,2019-12-01,50.0,A pure Delight,"AS always South West  Airlines continues to be a fun airlines to travel, 2 free luggage is a stand out in the industry. My flight was pleasant & very relaxing","{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.9245}",0.9245
0.9246,2020-03-01,2020-03-01,40.0,Great Flight both ways,"Round trip flight from Denver to Pheonix.  Left Denver at 1340 on Sunday, quick flight, rented car for week at airport, drove to Scottsdale (35 min ). Had great week at Scottsdale Plaza Resort, then back to Denver on flight leaving at 1320.  Another uneventful flight to Denver.  All in all great Southwest service both ways.  Love this airline.","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.9246}",0.9246
0.9246,2020-02-01,2020-02-01,50.0,Good flight and service.,Our outbound and return flights were both excellent. the boarding process went smoothly. the cabin service was good. The inflight entertainment system and offerings (video/audio) were outstanding.,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.9246}",0.9246
0.9246,2019-05-01,2019-05-01,50.0,great,"Great smooth flight.  Staff were courteous, friendly and helpful.  I would fly Southwest Airlines again.","{'neg': 0.0, 'neu': 0.427, 'pos': 0.573, 'compound': 0.9246}",0.9246
0.9246,2019-09-01,2019-09-01,50.0,Pretty good experience flying with South West,"I was traveling with my 4 year old alone, it was a pretty good experiencePros:-Staff at the check-in counter was friendly and helpful, I forgot my stroller at the check-in counter and they kept it there for me until I realized that i had left it at the counter-Checked in your car seat/stroller for free, also you get to check in 2 languages-On time, the check-in languages was loaded to the carousel really fast-Friendly Staff-Priority boarding if you are traveling with a kid 6 years old and under","{'neg': 0.022, 'neu': 0.808, 'pos': 0.17, 'compound': 0.9246}",0.9246
0.9246,2020-02-01,2020-02-01,50.0,The Typical Great Flight,"I flew from Philadelphia to Denver and then from Denver to El Paso.  Both crews were fantastic and the flights were uneventful, just smooth and relaxing.  And the best thing was a short layover.  Would certainly fly Southwest again and again.","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.9246}",0.9246
0.9246,2020-01-01,2020-01-01,40.0,Great flying experience for good value,I haven’t traveled with Southwest in a while. We decided to book our holiday vacation with Southwest and we turned out having a good flight deal and a wonderful flight experience. All flights were on time and we got great assistance from Southwest staff before boarding and during our flight.,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.9246}",0.9246
0.9246,2019-11-01,2019-11-01,50.0,Great flight,Great flight with wonderful attendants. Only wish seats were a tad bigger on Main cabin. Easy flight,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.9246}",0.9246
0.9246,2019-08-01,2019-08-01,50.0,The Best Airline 4 real people,I travel with heavy luggage and carry on packs. Bags fly free with Southwest as it doesn't with other airlines. You cannot beat the price and if you do add in the extra cost s. You can tell when employees love their positions  because the customer YOU are # 1 to them. Believe me sometimes I bring 48pounds bowling balls bags and most checkin staff are not overjoyed to see them but Most do their job like troopers and pleasantly move me on. There  are staff on flight services who should be on Comedy Central or AGT with communications and arrival verbals. Point being SW is the only way I fly.,"{'neg': 0.017, 'neu': 0.852, 'pos': 0.131, 'compound': 0.9246}",0.9246
0.9246,2019-09-01,2019-09-01,50.0,Awesome price,"Great price for round trip and a short your and 45 minutes flight, and then a quick 20 minute drive to the best sunsets ever. Great smooth take off as landing.","{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.9246}",0.9246
0.9246,2020-02-01,2020-02-01,40.0,Good service on an American flight was more than I expected.,The check in process was easy. They took my luggage that was checked through to San Francisco and was an easy transfer in Dallas to the waiting baggage handlers in the customs area. And it arrived within minutes of arriving in San Francisco. They served dinner and breakfast with a smile. and the entertainment console provided plenty of free movies..,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.9246}",0.9246
0.9246,2019-11-01,2019-11-01,50.0,I mostly always fly Southwest Airlines,This is the best airline.  I always enjoy my flights on SWA.  The staff are always nice and friendly.  We usually get there a head of time.,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.9246}",0.9246
0.9246,2020-03-01,2020-03-01,50.0,Love this airline!,Flying at this time is for the faint of heart. The staff was great and the flight great. I love flying SW.,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.9246}",0.9246
0.9246,2019-10-01,2019-10-01,50.0,Quick flight to Albuquerque,As usual getting early bird boarding was successful. Exit row seat obtained both coming and going. An advantage for tall people like myself. Staff was friendly and no issues with boarding or baggage. Great airline for short hops around the country,"{'neg': 0.042, 'neu': 0.663, 'pos': 0.295, 'compound': 0.9246}",0.9246
0.9246,2019-11-01,2019-11-01,50.0,Always on time!,"Love Southwest. The BEST thing about Southwest is the fact that if you have to change your flight--they do not charge you the cheating, gouging fees that the other airlines do.  If you cancel, you can save the funds for a future flight.  If you change, you need to pay the fare at the time of your change (which is only fair!) but no extra fees.  On some airlines, by the time you pay their ""change"" fee, you may as well throw out your ticket.  This is why Southwest is the best, most fair and decent company.","{'neg': 0.082, 'neu': 0.744, 'pos': 0.173, 'compound': 0.9246}",0.9246
0.9246,2019-10-01,2019-10-01,40.0,American Airlines,All times were good for catching the next flight and landing and takeoffs were good.  Service was good and airports were fairly clean and neat.,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.9246}",0.9246
0.9246,2020-01-01,2020-01-01,40.0,Ohare is huge,Delta is a great airline.  Ohare is a huge airport with plenty of food options.  The flight Chicago to Boston is easy.  Delta flight attendants are great.,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.9246}",0.9246
0.9246,2020-01-01,2020-01-01,50.0,Love Southwest for the flexibility and terrific customer service!,Traveled with my daughter and husband to LA for a wedding and site seeing.  Our trip kicked off with attentive and kind flight attendants as we began our vacation on the plane!  Southwest is always our first choice - no extra costs for seat assignments or your first two bags or a change of plans and great customer service!   We just LOVE Southwest!!!,"{'neg': 0.031, 'neu': 0.78, 'pos': 0.189, 'compound': 0.9246}",0.9246
0.9246,2020-02-01,2020-02-01,50.0,Top Airline in my book,Clean and comfortable and on time.  Great start to a Vacation.  Enough room to sleep comfortable on a red eye.,"{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.9246}",0.9246
0.9246,2020-02-01,2020-02-01,40.0,Dependable,"This is one of the best routes to get to Europe from the midwest. You can travel in the afternoon and get to Amsterdam very early morning or a late evening flight and get there late morning. It's comfortable. It's quick (especially go with tail winds). The service is great. Food is always so so on DELTA but I stick with them because of Skymiles. I also like their ""global"" attitude. DELTA also flies Minneapolis to Paris. It's also a good flight but the Paris airport is harder to navigate than the Amsterdam airport.","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.9246}",0.9246
0.9246,2020-02-01,2020-02-01,50.0,Great!!!,"Great, traveling with a family and 8 and it all went perfectly. Flight attendees were accommodating and the delta studio was great.","{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.9246}",0.9246
0.9246,2019-12-01,2019-12-01,50.0,Excellent in flight service.,"Delta airline is one of the best airline cross the pacific, although fly economy class, they serve welcome drink, eye mask, toothbrush, ear plug and slipper for free. The meal service is also upgraded recently. Beside all of this, air fare is one of cheapest among other carrier. Mileage system also great, no mile expire for every one, not necessary that you are with elite member.","{'neg': 0.028, 'neu': 0.784, 'pos': 0.188, 'compound': 0.9246}",0.9246
0.9246,2020-01-01,2020-01-01,50.0,great flight,"delta airlnes is the best air carrier there is, the flight service was and has always been great we always book on delta ,great company","{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.9246}",0.9246
0.9246,2020-01-01,2020-01-01,50.0,Experienced the new Delta One Suites,"Great experience flying business in the new Delta One Suites. The best business class experience so far, full privacy in the suite, great food and service.","{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9246}",0.9246
0.9247,2019-05-01,2019-05-01,40.0,my favorite airline is becoming one of my least travelled.,"i love the good humor, honest service, and unassigned seating.  however, the routes are becoming most inconvenient and sparse.  hey SWA, please give us more flights ..... especially please consider direct flights .... and we'll fly with you much more.","{'neg': 0.052, 'neu': 0.618, 'pos': 0.33, 'compound': 0.9247}",0.9247
